Hour,STREET1,STREET2,ROAD_CLASS,District,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,PASSENGER,SPEEDING,AG_DRIV,ALCOHOL
2,SHAVER Aven S,BLOOR Stre W,Collector,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Dry,0,SMV Other,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,Yes
2,SHAVER Aven S,BLOOR Stre W,Collector,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Dry,0,SMV Other,Driver,25 to 29,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",No,No,Yes,No,No,No,No,Yes,Yes,Yes
2,YONGE ST,AVONDALE AVE,Major Arterial,North York,Intersection, ,No Control,Clear,Daylight,Dry,0,Sideswipe,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
2,YONGE ST,AVONDALE AVE,Major Arterial,North York,Intersection, ,No Control,Clear,Daylight,Dry,0,Sideswipe,Driver,20 to 24,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
2,YONGE ST,AVONDALE AVE,Major Arterial,North York,Intersection, ,No Control,Clear,Daylight,Dry,0,Sideswipe,Driver,unknown,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
2,MOUNT PLEASANT RD,ROXBOROUGH DR,Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dark,Dry,1,SMV Other,Passenger,25 to 29, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
2,MOUNT PLEASANT RD,ROXBOROUGH DR,Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dark,Dry,1,SMV Other,Driver,20 to 24,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
2,MOUNT PLEASANT RD,ROXBOROUGH DR,Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dark,Dry,1,SMV Other,Passenger,25 to 29, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
2,MOUNT PLEASANT RD,ROXBOROUGH DR,Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dark,Dry,1,SMV Other,Passenger,15 to 19, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
2,BATHURST ST,FRONT ST W,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,0,Pedestrian Collisions,Passenger,45 to 49, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
2,BATHURST ST,FRONT ST W,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,0,Pedestrian Collisions,Driver,35 to 39,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,Yes,No,No,No
2,BATHURST ST,FRONT ST W,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,0,Pedestrian Collisions,Pedestrian,40 to 44,Unknown,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
2,EGLINTON AVE W,OLD PARK RD,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
2,EGLINTON AVE W,OLD PARK RD,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,50 to 54,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
2,EGLINTON AVE W,OLD PARK RD,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,65 to 69,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
2,ST CLAIR AVE W,OLD WESTON RD,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,ST CLAIR AVE W,OLD WESTON RD,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Passenger,35 to 39, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,ST CLAIR AVE W,OLD WESTON RD,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Driver - Not Hit,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,ST CLAIR AVE W,OLD WESTON RD,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Passenger,30 to 34, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,ST CLAIR AVE W,OLD WESTON RD,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Passenger,20 to 24, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,ST CLAIR AVE W,OLD WESTON RD,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,20 to 24,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Had Been Drinking,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,ST CLAIR AVE W,OLD WESTON RD,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Other Property Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,BAY ST,FRONT ST W,Major Arterial,Toronto and East York,Mid-Block,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,50 to 54,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No
2,BAY ST,FRONT ST W,Major Arterial,Toronto and East York,Mid-Block,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,20 to 24,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
2,DOVERCOURT RD,ARGYLE ST,Collector,Toronto and East York,Intersection, ,No Control,Clear,Dark,Dry,0,Cyclist Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
2,DOVERCOURT RD,ARGYLE ST,Collector,Toronto and East York,Intersection, ,No Control,Clear,Dark,Dry,0,Cyclist Collisions,Driver,35 to 39,West,"Automobile, Station Wagon",Reversing,Other,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
2,DOVERCOURT RD,ARGYLE ST,Collector,Toronto and East York,Intersection, ,No Control,Clear,Dark,Dry,0,Cyclist Collisions,Cyclist,35 to 39,North,Bicycle,Stopped,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
2,COLLEGE ST,HURON ST,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Driver,15 to 19,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08",Yes,No,Yes,No,No,No,No,Yes,Yes,Yes
2,COLLEGE ST,HURON ST,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Pedestrian,20 to 24,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes
2,FRED GARDINER EXP[EASTBOUND],WICKMAN RD 222,Expressway,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Approaching,Driver,25 to 29,West,"Automobile, Station Wagon",Going Ahead,Wrong Way on One Way Road,"Ability Impaired, Alcohol",No,No,Yes,No,No,No,Yes,No,No,Yes
2,FRED GARDINER EXP[EASTBOUND],WICKMAN RD 222,Expressway,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Approaching,Driver,30 to 34,East,Passenger Van,Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,No,Yes
2,FRED GARDINER EXP[EASTBOUND],WICKMAN RD 222,Expressway,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Approaching,Passenger,25 to 29, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,Yes
2,PHARMACY AVE,EGLINTON AVE E,Major Arterial,Scarborough,Intersection,Intersection Related,No Control,Clear,Dark,Dry,1,SMV Other,Driver,30 to 34,North,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking,No,No,Yes,No,No,No,No,Yes,Yes,No
2,LIPPINCOTT ST,BLOOR ST W,Major Arterial,Toronto and East York,Intersection, ,No Control,Rain,Dark,Wet,1,Pedestrian Collisions,Pedestrian,25 to 29,West,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,Yes
2,LIPPINCOTT ST,BLOOR ST W,Major Arterial,Toronto and East York,Intersection, ,No Control,Rain,Dark,Wet,1,Pedestrian Collisions,Driver,20 to 24,North,"Automobile, Station Wagon",Going Ahead,Other,"Ability Impaired, Alcohol Over .08",Yes,No,Yes,No,No,No,No,No,No,Yes
2,BLOOR ST W,CLINTON ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Dark,Dry,0,Turning Movement,Passenger,35 to 39, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
2,BLOOR ST W,CLINTON ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Dark,Dry,0,Turning Movement,Passenger,30 to 34, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
2,BLOOR ST W,CLINTON ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Dark,Dry,0,Turning Movement,Driver,30 to 34,West,"Automobile, Station Wagon",Making U Turn,Improper Turn,Fatigue,No,No,Yes,No,No,No,Yes,No,No,No
2,BLOOR ST W,CLINTON ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Dark,Dry,0,Turning Movement,Other,unknown,East,Other,Parked,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
2,BLOOR ST W,CLINTON ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Dark,Dry,0,Turning Movement,Driver,15 to 19,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,No,No
2,SCARLETT RD,RIVERVIEW HTS,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
2,SCARLETT RD,RIVERVIEW HTS,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,30 to 34,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
2,SCARLETT RD,RIVERVIEW HTS,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Other Property Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
2,MOUNT PLEASANT RD,STIBBARD AVE,Major Arterial,North York,Intersection, ,No Control,Clear,Dark,Dry,1,SMV Other,Passenger,20 to 24, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
2,MOUNT PLEASANT RD,STIBBARD AVE,Major Arterial,North York,Intersection, ,No Control,Clear,Dark,Dry,1,SMV Other,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
2,MOUNT PLEASANT RD,STIBBARD AVE,Major Arterial,North York,Intersection, ,No Control,Clear,Dark,Dry,1,SMV Other,Driver,15 to 19,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
2,MOUNT PLEASANT RD,STIBBARD AVE,Major Arterial,North York,Intersection, ,No Control,Clear,Dark,Dry,1,SMV Other,Other Property Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
2,DERRYDOWN RD,ROMFIELD DR,Local,Etobicoke York,Intersection, ,Stop Sign,Clear,"Dark, artificial",Wet,1,SMV Other,Driver,50 to 54,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",No,No,Yes,No,No,No,Yes,No,No,Yes
2,DERRYDOWN RD,ROMFIELD DR,Local,Etobicoke York,Intersection, ,Stop Sign,Clear,"Dark, artificial",Wet,1,SMV Other,Passenger,55 to 59, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,Yes
2,DERRYDOWN RD,ROMFIELD DR,Local,Etobicoke York,Intersection, ,Stop Sign,Clear,"Dark, artificial",Wet,1,SMV Other,Passenger,45 to 49, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,Yes
2,JARVIS ST,GERRARD ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Turning Movement,Driver,45 to 49,South,Passenger Van,Turning Left,Improper Turn,Inattentive,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,JARVIS ST,GERRARD ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Turning Movement,Driver,20 to 24,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Other,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,JARVIS ST,GERRARD ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Turning Movement,Passenger,20 to 24, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
2,TAPSCOTT RD,PASSMORE AVE,Minor Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,20 to 24,South,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking,No,No,Yes,No,No,No,Yes,No,No,No
2,TAPSCOTT RD,PASSMORE AVE,Minor Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,0,SMV Other,Passenger,20 to 24, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
2,Jarvis St,Gerrard St E,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,0,Sideswipe,Driver,0 to 4,South,"Automobile, Station Wagon",Changing Lanes,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No
0,F G GARDINER XY  E,KIPLING AVE,Expressway,Etobicoke York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Sideswipe,Motorcycle Driver,25 to 29,East,Motorcycle,Going Ahead,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No
0,F G GARDINER XY  E,KIPLING AVE,Expressway,Etobicoke York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Sideswipe,Driver,40 to 44,East,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No
0,DUNERA Aven,EMCARR Driv,Local,Scarborough,Intersection,At Intersection,Stop Sign,Rain,Dark,Wet,0,Cyclist Collisions,Vehicle Owner,unknown, ,Other,Other,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
0,DUNERA Aven,EMCARR Driv,Local,Scarborough,Intersection,At Intersection,Stop Sign,Rain,Dark,Wet,0,Cyclist Collisions,Driver,30 to 34,West,"Automobile, Station Wagon",Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
0,DUNERA Aven,EMCARR Driv,Local,Scarborough,Intersection,At Intersection,Stop Sign,Rain,Dark,Wet,0,Cyclist Collisions,Cyclist,50 to 54,South,Bicycle,Turning Left,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
0,POTSDAM RD,WILMONT DR,Local,Etobicoke York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,SMV Unattended Vehicle,Driver,20 to 24,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
0,POTSDAM RD,WILMONT DR,Local,Etobicoke York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,SMV Unattended Vehicle,Other,70 to 74,East,"Automobile, Station Wagon",Parked,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
0,MCCOWAN RD,FINCH AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Turning Movement,Driver,15 to 19,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,No,No,Yes,No,No,No,Yes,No,No,No
0,MCCOWAN RD,FINCH AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Turning Movement,Driver,25 to 29,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,No,No
0,MCCOWAN RD,FINCH AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Turning Movement,Passenger,20 to 24, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
0,MCCOWAN RD,FINCH AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Turning Movement,Passenger,15 to 19, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
0,YONGE ST,CENTRE AVE,Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,25 to 29,North,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,Yes,No,Yes,No,No,No,No,Yes,Yes,No
0,YONGE ST,CENTRE AVE,Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,30 to 34,Unknown, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No
0,YONGE ST,CENTRE AVE,Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,30 to 34,Unknown, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No
0,TAPSCOTT RD,FINCH AVE E,Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Driver,45 to 49,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No
0,TAPSCOTT RD,FINCH AVE E,Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No
0,TAPSCOTT RD,FINCH AVE E,Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Driver,45 to 49,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No
0,TAPSCOTT RD,FINCH AVE E,Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No
0,TAPSCOTT RD,FINCH AVE E,Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Driver,55 to 59,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No
0,TAPSCOTT RD,FINCH AVE E,Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Angle,Driver,15 to 19,North,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,No,No,Yes,No,No,No,No,No,No,No
0,F G GARDINER Expr E,CHERRY Stre,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Dark,Dry,0,SMV Other,Motorcycle Driver,25 to 29,East,Motorcycle,Going Ahead,Lost control,Had Been Drinking,No,No,Yes,Yes,No,No,No,No,No,No
0,F G GARDINER Expr E,CHERRY Stre,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Dark,Dry,0,SMV Other,Other,unknown, ,"Automobile, Station Wagon", ,Unknown,Unknown,No,No,Yes,Yes,No,No,No,No,No,No
0,SHEPPARD AVE E,DON MILLS RD,Major Arterial,North York,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Passenger,25 to 29, , , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
0,SHEPPARD AVE E,DON MILLS RD,Major Arterial,North York,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Driver,40 to 44,East,Passenger Van,Changing Lanes,Driving Properly,Normal,Yes,No,Yes,No,No,No,Yes,No,No,No
0,SHEPPARD AVE E,DON MILLS RD,Major Arterial,North York,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,1,Pedestrian Collisions,Pedestrian,80 to 84,South, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
0,HIGHWAY 427  S,27 S 427 C S RAMP,Expressway,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,25 to 29,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",No,No,Yes,No,No,No,No,No,No,Yes
0,BURNHAMTHORPE RD,427 C N BURNHAMTHORPE RAMP,Expressway,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,1,Turning Movement,Driver,30 to 34,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",No,No,Yes,No,No,No,No,Yes,Yes,Yes
0,BURNHAMTHORPE RD,427 C N BURNHAMTHORPE RAMP,Expressway,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,1,Turning Movement,Driver,20 to 24,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,No,No,Yes,No,No,No,No,Yes,Yes,Yes
0,HIGHWAY 2A  E,LAWSON RD, , ,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Rear End,Passenger,50 to 54, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
0,HIGHWAY 2A  E,LAWSON RD, , ,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Rear End,Passenger,60 to 64, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
0,HIGHWAY 2A  E,LAWSON RD, , ,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Rear End,Passenger,60 to 64, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
0,HIGHWAY 2A  E,LAWSON RD, , ,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Rear End,Passenger,70 to 74, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
0,HIGHWAY 2A  E,LAWSON RD, , ,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Rear End,Driver,70 to 74,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,Yes,Yes,No
0,HIGHWAY 2A  E,LAWSON RD, , ,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Rear End,Driver,20 to 24,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Had Been Drinking,No,No,Yes,No,No,No,Yes,Yes,Yes,No
0,PAPE Aven,LIPTON Aven,Major Arterial,Toronto and East York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,35 to 39,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
0,PAPE Aven,LIPTON Aven,Major Arterial,Toronto and East York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,70 to 74,West,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
0,DUNDAS ST W,EDNA AVE,Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,Cyclist Collisions,Cyclist,50 to 54,West,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
0,DUNDAS ST W,EDNA AVE,Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,Cyclist Collisions,Driver,40 to 44,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,Yes,Yes,No,No,No,No,No,No,No
0,KING ST W,BRANT ST,Major Arterial,Toronto and East York,Intersection,Non Intersection,Pedestrian Crossover,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,unknown,East,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
0,KING ST W,BRANT ST,Major Arterial,Toronto and East York,Intersection,Non Intersection,Pedestrian Crossover,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,40 to 44,North, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
