,Index,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
56,57,0x0071c78d72b78818b0d507c114674a7ce6bc4f18,0,8174.66,3.43,24534.25,3,3,0,1,1,0.001,0.34,0.147,0.01,0.379654,0.146551,0.0,0.0,0.0,6,0.439653612,0.441,0.0,0.0013463879999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
57,58,0x00733965a4f189034c4cd0e7d38c877a34ba0b63,0,628.48,672.28,4486.98,5,2,0,2,4,0.740937,6.12616,3.433549,0.0,5.0,1.3723459999999998,0.0,0.0,0.0,7,6.86172829,6.86709731,0.0,0.00536902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
58,59,0x00760b09a77e7a4f6ea7e7fdf17f93f8d898c870,0,0.0,0.0,2.5,1,1,0,1,1,0.8548709999999999,0.8548709999999999,0.8548709999999999,0.8538209999999999,0.8538209999999999,0.8538209999999999,0.0,0.0,0.0,2,0.85382138,0.85487138,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
59,60,0x00761aebf8420f0325f7d3a9161a8bb6a96e550b,0,0.0,0.0,8873.97,1,1,0,1,1,0.134989,0.134989,0.134989,0.134569,0.134569,0.134569,0.0,0.0,0.0,2,0.13456893,0.13498893,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
60,61,0x007a010f85605b7f9ecd0e26a7cfa3987bb3e43f,0,22.94,14237.49,242427.3,17,17,0,1,1,0.017319,0.125315,0.050856,0.0023190000000000003,0.121958,0.047446,0.0,0.0,0.0,34,0.80657981,0.86455069,0.0,0.05797088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
61,62,0x007bb0518b03f1a8c00e9bb545640800d1e91444,0,7750.02,59605.36,531093.05,7,8,0,2,5,0.545459,27.48646,6.1445940000000006,0.0,5.693,1.013286,0.0,0.0,0.0,15,7.093,49.1567487,0.0,42.06374870000001,18.0,2640.39347,424.4909721,0.0,2.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1064.624532,165.02459199999996,0.0,424.490972,212.245486,0.0,0.0,0.0,2.0,15.0,Golem,SAFE.AD - 20% DISCOUNT UNTIL 1 MAY
62,63,0x007cafba4edd0e25a664530e3cac0ffadb101fd8,0,621.07,5012.75,93911.63,14,17,4,9,10,0.5,379.0,39.759632,0.0,330.62347,48.273105,0.0,0.0,0.0,35,675.82347,675.9137486000002,0.0,0.090278633,3.0,0.002407524,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.002407,0.0008029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,iEx.ec Network Token
63,64,0x0080214c803a073c18aaadd7b99cfd08c3945b09,0,13243.1,38530.77,414518.23,9,8,0,5,6,0.0,1.169147,0.270796,0.0,1.716638,0.421015,0.0,0.0,0.0,17,3.789138127,2.16637118,0.0,-1.622766947,19.0,320.9921798,6.15e-08,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,313.0,17.832898999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,AION,AION
64,65,0x0080359f18daa3f2906e347a589ffd49c07c6258,0,5815.7,845.41,1040169.4,30,1024,0,1,30,0.20001,2.1578880000000003,0.24501,5.0508510000000015,13.321637,6.696126,0.0,0.0,0.0,1054,200.883777,250.89045640000003,0.0,50.00667943,15.0,3632.662868,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1769.979553,242.177525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,None,Tronix
65,66,0x0083704ad2f3e9f58e71593459462875255b7bd2,0,1905.13,728.9,240610.1,124,6,0,4,8,0.5,69.995,12.769696,0.0,74.0,0.647486,0.0,0.0,0.0,130,80.28824888,76.61817535,0.0,-3.670073533,8.0,1016.953872,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,600.0,127.119234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,None,XENON
66,67,0x00893fa05c19ce3895d0d5577db0ddb02d5cbd47,0,24.63,3319.39,10032.05,3,3,0,3,1,0.04,10.805,5.281667,0.038953,10.80458,5.281031,0.0,0.0,0.0,6,15.84309204,15.845,0.0,0.001907957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
67,68,0x0095e1a57555e5d5e9ee041bc5953d1c37729cdc,0,59.56,24076.63,120621.38,4,5,0,2,2,0.001,0.669937,0.173506,0.00074,0.668866,0.21567,0.0,0.0,0.0,9,0.86268094,0.86753194,0.0,0.004850999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
68,69,0x009663d80363fa044763ef5331280081c95c94be,0,0.0,0.0,28803.42,1,1,0,1,1,12.0,12.0,12.0,11.999559,11.999559,11.999559,0.0,0.0,0.0,2,11.999559,12.0,0.0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
69,70,0x009f93582e0c195ac9d3f2b9c1f31cf44e2e9561,0,56814.86,62086.18,294616.95,3,2,0,2,3,0.0,20.0,10.0,4.952493,19.953375,13.301956,0.0,0.0,0.0,5,39.90586873,20.0,0.0,-19.90586873,2.0,3.615281187,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.503014,2.112267,1.807641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,DATAcoin
70,71,0x00a4862d4407296f92005eff2f51fa5cbb3c6077,0,2.23,0.0,8.92,4,2,0,2,4,103.561873,1897.438127,1000.5,0.001078,1501.447643,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
71,72,0x00a527d60d31b337d571acd17dca172003636356,0,52.48,287.13,9299.17,24,28,0,13,1,1.761724,2.1609830000000003,2.036327,1.761261,6.328314,2.375185,0.0,0.0,0.0,52,57.00443406,57.01714267,0.0,0.012708609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
72,73,0x00a742825749d9a1b3e2455362ac4e81dc01162c,0,1466.39,44699.56,321695.25,6,7,0,5,2,0.0,23.601366,10.936062,0.0,49.999365,15.753561,0.0,0.0,0.0,13,94.52136494,76.5524362,0.0,-17.96892874,3.0,2000.0,2000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,500.0,1500.0,1000.0,0.0,0.0,0.0,1.0,1.0,Aragon,Aragon
73,74,0x00a87bd6b716f1a50504b8eff2d416de0690070e,0,25905.07,1129.25,161076.67,6,5,0,1,2,0.099,27.517666,13.701916,0.002079,27.516406,11.41756,0.0,0.0,0.0,11,68.50535928,68.50958028,0.0,0.004221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
74,75,0x00adb936b9636ccc4211533c7f1a0d2c53466b85,0,3834.85,2945.2,620113.1,121,53,0,18,63,0.0,44.425356,7.878402,0.0,52.0,3.5717830000000004,0.0,0.0,0.0,174,432.1857424,417.5553096,0.0,-14.6304328,91.0,635003.3331,603909.4009,0.0,14.0,32.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,114000.0,14767.519380000002,0.0,114000.0,12581.44585,0.0,0.0,0.0,22.0,34.0,BAT,Cofoundit
75,76,0x00ae0c1fd293038c2b24a715e6fabacda6012b55,0,3880.52,1645.59,101238.1,21,12,0,5,12,0.99,8.995,4.114642,0.0,8.0,2.350007,0.0,0.0,0.0,33,49.35013842,49.37569865,0.0,0.025560232,11.0,2894.196767000001,1889.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1000.0,321.577419,0.0,1889.0,944.5,0.0,0.0,0.0,2.0,5.0,TokenCard,Bancor
76,77,0x00af29056355cbe37df9724436eef327f5f88157,0,21466.84,20051.27,674198.88,23,9,0,5,11,0.0,20.095,6.755565,0.0,19.0,4.835781,0.0,0.0,0.0,32,111.2229715,60.80008333,0.0,-50.42288815,11.0,440.5877629,1.5e-08,0.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,365.0,44.058776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Crypto.com,XENON
77,78,0x00bd1bba3519746a5b7d0bede063f14d48dfdf2b,0,1904.23,4621.92,72065.0,16,9,0,9,11,0.01,10.0,1.9476830000000005,0.0,7.0,1.118571,0.0,0.0,0.0,25,17.89714367,17.52914441,0.0,-0.367999256,10.0,483.55306389999987,482.94869960000005,0.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,251.186075,80.592177,0.0,399.52804,120.737175,0.0,0.0,0.0,4.0,5.0,Aragon,Golem
78,79,0x00bd9fd57c423a1b1c969823d409156d90974d77,0,248.61,17068.13,611682.27,1156,19,0,9,72,0.0,600.98832,72.622476,0.0,500.0,1.206055,0.0,0.0,0.0,1175,1394.199349,1379.827042,0.0,-14.37230628,559.0,22892.27349,21687.16163,0.0,8.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5000.0,586.981372,0.0,19999.99986,41.70608,0.0,0.0,0.0,4.0,13.0,CRYPTOPUNKS,CRYPTOPUNKS
79,80,0x00bf8ef866b3d8139c982961f6850fadc17f1d48,0,10154.24,5026.86,1009090.55,87,25,0,10,41,0.0,40.136798,10.501527,0.0,48.0,3.933071,0.0,0.0,0.0,112,342.1772031000001,262.5381628,0.0,-79.63904036,70.0,132059.1029,98179.89698,0.0,15.0,24.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,50000.0,3884.091261,0.0,19900.0,2727.219361,0.0,0.0,0.0,11.0,29.0,Aigang,Nitro
80,81,0x00bfc8d9cbcfc8601db95cded379ef7a4a5e0f5e,0,674.61,221.0,11677.73,16,4,0,2,10,0.01,250.5,63.3775,0.0,250.0,15.825,0.0,0.0,0.0,20,253.2,253.51,0.0,0.31,21.0,18468.63835,0.901333333,0.0,4.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16888.0,1231.242556,0.0,0.9,0.150222,0.0,0.0,0.0,2.0,11.0,,
81,82,0x00c2abd0ab9fc13fbc8baac19dc30aec31704d4e,0,3517.86,7188.55,381840.42,49,30,0,11,22,0.0,790.9994370000002,110.350012,0.0,1060.0,100.90074,0.0,0.0,0.0,79,4944.136269,3310.500353,0.0,-1633.635915,55.0,3482165.455,3480165.208,0.0,5.0,25.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1999998.0,89286.29371,50.0,1999998.0,217510.3255,0.0,0.0,0.0,6.0,26.0,Bancor,Ether Token
82,83,0x00c316e5099530e7af8e5bfade517b395acf8639,0,20.41,0.0,102.07,5,1,0,1,4,101.0,101.0,101.0,0.2,69.15464200000001,20.199496,0.0,0.0,0.0,6,100.99748,101.0,0.0,0.00252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
83,84,0x00c481dd22fba34f7dac2d46f0c1172c7abb9f0e,0,0.0,8831.65,291444.58,0,33,1,5,0,0.0,23.462797,1.402192,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,46.27232361,0.0,46.27232361,1.0,0.527787122,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.527787,0.527787,0.527787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
84,85,0x00c6b386f92e1841c3a9dde2bf97a8950f0b0c31,0,244.78,169.09,16284.15,61,8,0,3,4,0.009559,0.405838,0.121569,0.0,0.3,0.010066,0.0,0.0,0.0,69,0.614,0.97255313,0.0,0.35855313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
85,86,0x00c8a33b90a749f7433e08e5d4c7034e405a94b4,0,0.0,0.0,169.87,1,1,0,1,1,0.4494770000000001,0.4494770000000001,0.4494770000000001,0.447277,0.447277,0.447277,0.0,0.0,0.0,2,0.44727692,0.44947692,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
86,87,0x00ca022d429d853c3f28070b410b13bc4438926b,0,0.0,0.0,2250.73,1,1,0,1,1,0.86761,0.86761,0.86761,0.8669899999999999,0.8669899999999999,0.8669899999999999,0.0,0.0,0.0,2,0.8669901309999999,0.867610131,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
87,88,0x00cb28b1d4437357fdb57967e21be18c415ca05e,0,408.32,170321.78,341868.53,3,2,0,2,2,0.0,0.46,0.23,0.041,0.4,0.280059,0.0,0.0,0.0,5,0.8401762740000001,0.46,0.0,-0.380176274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
88,89,0x00cb985681dd0cf13cff257a7324d97ea1e3ff32,0,5801.32,3041.25,614761.98,85,40,0,10,24,0.060587,200.0,18.64848,0.0,100.0,8.995439,0.0,0.0,0.0,125,764.6123200000002,745.9391851,0.0,-18.67313494,24.0,52442.27417,46941.50389,0.0,2.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39441.50389,2497.2511510000004,1.0,39440.50389,15647.16796,0.0,0.0,0.0,2.0,20.0,ZRX,SAFE.AD - 20% DISCOUNT UNTIL 1 MAY
89,90,0x00cbdec4dd1b322810683c0e977d4fa237fecf7e,0,3.6,0.0,10.8,3,2,0,2,3,437.787303,1563.2126970000004,1000.5,8.511289999999999,1516.455268,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
90,91,0x00cd7d76d3e93819c19fd7296386b816234b489e,0,0.0,0.0,7.53,1,1,0,1,1,1.0,1.0,1.0,0.996747,0.996747,0.996747,0.0,0.0,0.0,2,0.99674689,1.0,0.0,0.00325311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
91,92,0x00ce20fbdedc38fb559728265edbb26b63fbb377,0,13.67,40512.33,688942.0,17,17,0,5,3,0.01,69.995,12.28744,0.009515,69.994563,12.28679,0.0,0.0,0.0,34,208.8754299,208.8864824,0.0,0.011052491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92,93,0x00cfdefb1e800e4743288734adc727fae6659f74,0,193.0,0.0,772.02,4,1,0,1,2,0.39,0.39,0.39,0.0,0.389496,0.099442,0.0,0.0,0.0,5,0.39776788,0.39,0.0,-0.00776788,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,PangeaCoinICO,None
93,94,0x00d4a560da94790c8d508a7edda6465d7a3e9a49,0,20981.23,121771.36,596107.57,11,3,0,3,6,0.02,20.173085,10.397695,0.0,20.133179,2.833016,0.0,0.0,0.0,14,31.16317907,31.19308507,0.0,0.029906,7.0,8898.2,8898.2,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,4449.1,2224.55,0.0,4449.1,2966.066667,0.0,0.0,0.0,2.0,1.0,VeChain,VeChain
94,95,0x00d8a10e21f443758240eed09897cef08314618d,0,129.61,26178.65,288353.97,3,11,0,5,2,0.0,249.812075,32.977228000000004,10.0,359.0,240.576616,0.0,0.0,0.0,14,721.7298479,362.7495057,0.0,-358.9803421000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
95,96,0x00da8417b2c53b1fac15fafddf9854285959e9b6,0,0.0,0.0,31.28,1,1,0,1,1,0.732876,0.732876,0.732876,0.7316159999999999,0.7316159999999999,0.7316159999999999,0.0,0.0,0.0,2,0.7316159999999999,0.732876,0.0,0.00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
96,97,0x00df7c16597385f31dfc87d1e103eaab28fc0f8d,0,5.88,0.42,18.47,3,2,0,2,3,560.184406,1440.815594,1000.5,0.6064,1478.589443,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97,98,0x00e40876d147fdc499afa3f5a49cf6fe6256f196,0,21.65,0.0,64.95,3,1,0,1,3,101.0,101.0,101.0,1.093799,72.122019,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
98,99,0x00e87b69cf3686e028f96d14cd79ec30983e0f53,0,31239.32,984.92,251884.43,8,2,0,2,4,1.0,2.0,1.5,0.0,2.0,0.34,0.0,0.0,0.0,10,2.72,3.0,0.0,0.28,11.0,18084.16229,9499.0,0.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17499.0,2260.5202870000007,499.0,5000.0,3166.333333,0.0,0.0,0.0,1.0,8.0,Decentraland,XENON
99,100,0x00eb6923331d35ba68b9e36ff99d0c035ffed9e5,0,997.32,84555.41,342210.95,4,4,0,3,3,0.0,2.995,1.31125,2.2,2.983505,2.591529,0.0,0.0,0.0,8,10.36611622,5.245,0.0,-5.121116224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,101,0x00f166114c211b7e71e09bfd5d6ffee8716bc0cb,0,9.02,12.37,952.85,59,34,0,8,52,0.0,49.99952800000001,3.4551580000000004,0.0,44.770872,1.990643,0.0,0.0,0.0,93,117.44796370000002,117.475363,0.0,0.027399237000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
101,102,0x00f3c39b641a3533b95dd30b4f5b3a87ba9044ca,0,3.62,0.0,10.87,3,2,0,2,3,437.511331,1563.4886689999996,1000.5,2.000775,1948.785673,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
102,103,0x00f8513a3819c085ba1d3cd84a15c5df45b7ee35,0,15.48,0.0,46.45,3,1,0,1,3,101.0,101.0,101.0,9.999496,64.618386,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
103,104,0x00f8de11eada0ce48200cd7f2214082954a9fe44,0,63819.21,336.67,511227.0,8,2,0,2,5,0.006845,1.595,0.800922,1e-05,1.5,0.458381,0.0,0.0,0.0,10,3.667049401,1.6018449,0.0,-2.065204501,11.0,834.17353,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,365.0,75.833957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,None,XENON
104,105,0x010c41f9ada72d7993973ee274c6cc93a309f805,0,161.67,0.04,323.42,2,2,0,2,2,24.612212,76.387788,50.5,2.4845,98.514516,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
105,106,0x011b1cd5eaebc4d52bd2a6c928d45d93af642a58,0,5.05,0.0,20.18,4,2,0,2,3,497.549392,1503.450608,1000.5,1.0,1423.0022720000004,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
106,107,0x011bed5908623f6adfcd54872ed88e0dc713a1bf,0,157.32,0.0,314.65,2,1,0,1,2,101.0,101.0,101.0,1.041843,99.957172,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
107,108,0x0120a41636716d5717e92a2a960580a0961df73f,0,36.98,0.0,73.97,2,1,0,1,2,30.0,30.0,30.0,10.673034,19.325958,14.999496,0.0,0.0,0.0,3,29.998992,30.0,0.0,0.001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
108,109,0x012dbb1d6e6aaae7a0bf5f610a5fb44e308bb433,0,3.21,0.38,10.38,3,2,0,2,3,908.853504,1092.146496,1000.5,0.100592,1366.387436,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
109,110,0x012ef110b256b0e6b80aea1478d74b1b4a1eabb9,0,108.58,0.82,327.37,3,2,0,2,3,46.981604,54.018396,50.5,4.0,66.74956999999999,33.666165,0.0,0.0,0.0,5,100.9984936,101.0,0.0,0.001506437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
110,111,0x01390fbe18c3c5ae9f91b13ade67d19bce75c5e1,0,0.0,2336.51,228977.53,0,98,1,3,0,0.0,1.169411,0.9501,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,93.10979582,0.0,93.10979582,1.0,2.010660203,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.01066,2.01066,2.01066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
111,112,0x0155a63bc4cb378cb9b4dc10c8e777943bba9c2a,0,26.4,620.61,138977.15,163,217,0,5,2,0.261456,820.0,314.639235,24.49958,8557.988572,418.874903,0.0,0.0,0.0,380,68276.60921000001,68276.71402,0.0,0.104811001,1.0,600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,AICRYPTO
112,113,0x0160cf072f092a70e8def0537b8329350282a8d4,0,3500.97,14465.72,816620.55,6,55,0,1,4,0.01,1.001431,0.46172,0.27,6.0,2.128333,0.0,0.0,0.0,61,12.77,25.39458564,0.0,12.62458564,11.0,961.7267601,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,721.411447,87.429705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,None,Tronix
113,114,0x016cd40242a3b50902c84088092ef87c85d782b3,0,2809.83,3186.72,376480.78,58,67,0,12,32,0.0,49.477281,8.303953,0.0,222.627319,9.990969,0.0,0.0,0.0,125,579.4761972,556.364853,0.0,-23.1113442,46.0,128960.5576,127086.9274,0.0,13.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,86993.40563,5373.356568,0.0,58760.0,5776.678517,0.0,0.0,0.0,13.0,20.0,Mysterium,Reputation
114,115,0x016d12db5620e094868f95b9c6fd2057032b7446,0,19121.43,11.04,267722.13,14,2,0,1,9,0.8971,6.6012,3.74915,0.002749,1.999359,0.677948,0.0,0.0,0.0,16,9.49126836,7.4983,0.0,-1.99296836,3.0,0.4517041020000001,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.451704,0.150568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,None,Intelion
