Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Madagascar,2.407364078,2.440540956,2.471123088,2.498475444,2.524448163,2.547197641,2.572381302,2.607776202,2.655865782,2.710350386,2.760253049,2.80095188,2.836222789,2.865004632,2.885652768,2.912455481,2.930455612,2.911933985,2.850022962,2.765348885,2.673344385,2.606130393,2.586982938,2.628332341,2.709125693,2.798387299,2.872533063,2.931625132,2.968895071,2.991116267,3.00725838,3.026714679,3.051213216,3.083065308,3.116420382,3.147267581,3.166256414,3.166570678,3.145176725,3.109124159,3.070579738,3.034717262,2.997437224,2.960011002,2.923770107,2.886974133,2.853295731,2.828675636,2.814994179,2.80871215,2.803539277,2.79671094,2.790366962,2.783869737,2.776657016
Malawi,2.225315216,2.25575122,2.290421324,2.330510444,2.374949946,2.420813737,2.467564892,2.517335876,2.570225231,2.625160446,2.678004355,2.730090789,2.786016443,2.846454045,2.907597364,3.015267527,3.12133651,3.137689123,3.043679184,2.907002669,2.628037934,2.439087998,2.676591022,3.440043216,4.44255776,5.55372185,6.251034362,6.128343851,5.11183098,3.635379621,2.053393322,0.816290347,0.151873921,0.288077677,0.994461764,1.855412838,2.50323079,2.911590265,2.975017105,2.814918552,2.632669474,2.550824917,2.527396006,2.589260358,2.705167734,2.819473474,2.90124051,2.965537086,3.006453703,3.029681654,3.047170654,3.06305957,3.071306757,3.072287728,3.06701458
Malaysia,3.235827036,3.28277119,3.259127777,3.15222579,2.994746961,2.826328161,2.684100969,2.576866668,2.51695035,2.490148961,2.47577323,2.455737399,2.428960567,2.390585414,2.34915382,2.311274255,2.291542435,2.300291116,2.343023377,2.409246153,2.472861618,2.531092331,2.60200429,2.686138808,2.771899332,2.86035551,2.926429597,2.940923807,2.893613963,2.806747754,2.701818788,2.610571931,2.550227446,2.532187888,2.537955261,2.551006468,2.54137954,2.490731707,2.388493238,2.254756803,2.11327632,1.990896614,1.89749033,1.843038812,1.815480306,1.793868412,1.764630625,1.731284063,1.690201436,1.643919239,1.599788019,1.559092963,1.516364769,1.470952411,1.424525514
Maldives,2.691680707,2.758191468,2.750803431,2.651204929,2.509742374,2.330430478,2.203886353,2.220074712,2.418182301,2.726477943,3.074049165,3.34371267,3.461269734,3.390885947,3.211524305,2.994996721,2.849151621,2.830049627,2.971597283,3.207931854,3.447546781,3.612673545,3.69683752,3.679387642,3.591541045,3.489937779,3.393908182,3.281063334,3.152811063,0.665974161,4.045495469,3.037109788,3.36166108,1.232048439,4.000533461,2.70809586,0.760459939,2.616971773,3.267078229,2.120220765,2.076199145,1.697833653,2.32955626,2.59754864,2.843793532,3.670136685,4.692943222,3.657228962,-0.554018038,1.92578166,2.688333939,2.099814684,2.056627758,2.015181544,2.015218235
Mali,1.105943949,1.104346236,1.113235396,1.135415797,1.169370942,1.202655186,1.240337652,1.299501043,1.384239665,1.48400067,1.592369543,1.688476399,1.75328676,1.776887306,1.773111689,1.751557671,1.739090375,1.757049649,1.816791966,1.898639098,2.007215949,2.090175875,2.086049523,1.971325375,1.795334979,1.589706877,1.444615233,1.436473529,1.607790114,1.896526787,2.221132642,2.488894806,2.666900182,2.723994768,2.70234704,2.665249948,2.660522676,2.686081933,2.754671009,2.849913591,2.936193682,3.004003819,3.073077219,3.143023222,3.206798967,3.272810645,3.319830615,3.317912565,3.258899095,3.166317409,3.063427622,2.980985575,2.934149407,2.933420467,2.96208132
Malta,-0.398895896,-0.415929122,-0.41766632,-0.403852677,-0.765568929,-1.135658893,-1.164751899,-1.178478406,-1.176099803,-0.543703457,0.016519369,-0.082624147,-0.082692471,-0.067527758,0.73439258,0.508856894,0.390375595,1.040919904,1.013602381,1.048602675,0.735340233,2.144977411,1.409482493,0.020873764,1.75674825,1.670898162,0.688607248,0.821039289,0.973294582,0.978313699,0.999310181,0.982779504,0.948814497,0.883653356,0.674999245,0.60663336,0.681623608,0.605779054,0.487267042,0.526605513,,0.745506921,0.657732334,0.671628455,0.637436918,0.364336947,0.348755082,0.650655461,0.753906931,0.491182811,0.423700885,0.762696599,0.929969957,0.938015995,0.924430449
Marshall Islands,2.60471703,3.222817078,3.5763225,3.602620422,3.419488669,3.171976773,3.025515079,3.08968972,3.40562106,3.873644547,4.37886149,4.720234753,4.806517107,4.56974621,4.166936934,3.718128604,3.410241791,3.325943317,3.518481072,3.884015708,4.207035662,4.412863943,4.576565535,4.680264187,4.719103651,4.760438886,4.724561403,4.443319429,3.894746561,3.194240186,2.466167311,1.841401671,1.347647968,1.04344625,0.872078521,0.736209229,0.581994775,0.43428397,0.296159758,0.163089918,0.044084528,-0.044084528,-0.088227402,-0.07870313,-0.030730227,0.042251628,0.107469113,0.162902381,0.191310728,0.204297964,0.215301744,0.231930449,0.233288236,0.211952693,0.179429839
Mauritania,2.877550179,2.895657835,2.909613843,2.919734078,2.926623182,2.93053408,2.931992211,2.931192108,2.928676296,2.924925183,2.919516591,2.913082514,2.907212773,2.901727367,2.896391808,2.889539011,2.881441869,2.874070703,2.867851479,2.861384492,2.859476406,2.855423407,2.838701377,2.806373825,2.766726774,2.726553229,2.698525733,2.691301307,2.709484145,2.745044978,2.78335607,2.817886004,2.853467015,2.888756695,2.922408475,2.947311584,2.967819853,2.993331351,3.025648484,3.05627725,3.089649875,3.104185153,3.072728522,2.987058225,2.869000272,2.741793696,2.634014717,2.558914216,2.526708994,2.522871021,2.524554247,2.516014143,2.500002419,2.472382509,2.437266267
Mauritius,3.194939638,2.837336795,2.608923274,2.407963286,2.231757997,2.078253918,1.945538042,1.832286003,1.737297686,1.659578923,1.589003125,1.516392669,1.487150501,1.5174192,1.57717041,1.613261959,1.627270866,1.306843091,1.740419116,1.686012316,1.481968308,1.222428188,0.919667982,1.04573546,0.817321395,0.764515986,0.7480991,0.688400518,0.765914828,0.712313471,1.079463625,1.315743114,1.185540614,1.400064494,0.859933461,1.022764541,1.25209761,1.051421625,1.271248552,0.982676166,0.790047581,0.694240135,0.723661766,0.627103982,0.59209966,0.466403526,0.455526401,0.361630847,0.265537673,0.237886693,0.160140421,0.277321026,0.220398692,0.181061469,0.132433083
Mexico,3.145905158,3.137205633,3.12484144,3.108988757,3.092328816,3.062926727,3.036590819,3.040113631,3.080328714,3.136782645,3.195917368,3.22479095,3.19853491,3.105988477,2.970977122,2.830625164,2.705957509,2.589706218,2.487404345,2.397497565,2.309408592,2.226249531,2.16175199,2.11924434,2.092853023,2.069415251,2.045862596,2.029731422,2.020826705,2.014994081,2.009593578,1.998097147,1.974599974,1.935837771,1.885005572,1.841273752,1.797108948,1.727609484,1.626994775,1.511256292,1.382283072,1.276108876,1.23326386,1.273015502,1.367034911,1.478745671,1.564702817,1.607530437,1.590096455,1.530765872,1.462665986,1.407149514,1.358093141,1.321217635,1.292705197
"Micronesia, Fed. Sts.",3.131920714,3.066351249,3.091808882,3.237062764,3.417355345,3.688915906,3.84213736,3.626364858,2.973964862,2.08231208,1.091155395,0.307061855,-0.014447735,0.301364382,1.065101653,1.944671263,2.642380317,3.1432414,3.356924296,3.368560585,3.362193415,3.381011075,3.302659445,3.128610466,2.897243449,2.602126809,2.333057072,2.192964328,2.225645436,2.352777861,2.530742706,2.60938226,2.459351901,2.019173907,1.403495673,0.72812483,0.151258053,-0.249144273,-0.396216104,-0.351239455,-0.242311395,-0.174641539,-0.15622153,-0.225876539,-0.354368641,-0.488961602,-0.56936954,-0.58028719,-0.490326411,-0.329511812,-0.138100894,0.038648837,0.194948767,0.313820879,0.399033642
Moldova,2.369502973,2.239607747,2.117070712,1.929086209,1.821804271,1.68484154,1.55416701,1.429081824,1.408946488,1.389370679,1.435119216,1.382881018,1.364017976,1.283473559,1.113528363,1.009955027,0.849004493,0.811912444,0.805373481,0.887317268,0.967040503,1.015531722,1.03389778,1.023317628,0.956945102,0.892365096,0.856950649,0.740439417,0.572130698,0.406669938,0.2162163,0.053981108,-0.135007446,-0.270562936,-0.431735297,-0.200222133,-0.369846949,-0.040399949,-0.157019474,-0.203359857,-0.223626544,-0.231579736,-0.281594716,-0.247449868,-0.24330723,-0.277923569,-0.231747161,-0.190345178,-0.126238295,-0.099864634,-0.057820587,-0.01311889,-0.026776865,-0.060970101,-0.063201891
Monaco,1.581794126,1.003192432,0.549654064,0.293065762,0.197764467,0.090153912,-0.030042274,-0.00429249,0.222965533,0.580801086,1.008354941,1.381526557,1.600298113,1.603281426,1.462972771,1.261796639,1.122162565,1.067550364,1.162427099,1.336188651,1.554445055,1.693656573,1.683245369,1.46967953,1.122941181,0.732502757,0.415686738,0.236273159,0.256187054,0.425525314,0.636599739,0.800138745,0.913309238,0.94120673,0.90637533,0.878862818,0.871206063,0.876373939,0.878196192,0.895490986,0.878273936,0.873690416,0.951110694,1.143317783,1.3969578,1.689387903,1.907014439,1.935717504,1.720305459,1.34982103,0.929309441,0.576463195,0.330967045,0.252824448,0.286647222
Mongolia,2.752517536,2.924500671,3.02451195,3.036182011,2.989530686,2.922660892,2.87299508,2.850429128,2.866705023,2.90472212,2.945194025,2.963880285,2.951295074,2.900199317,2.825819873,2.747367862,2.68235137,2.634038555,2.608172766,2.597995643,2.562553657,2.520521015,2.526584421,2.59181192,2.678692984,2.792550035,2.845024459,2.734595138,2.424764046,1.994863559,1.534537213,1.147000108,0.874168759,0.761101625,0.766319074,0.803235968,0.822098814,0.84813146,0.86974657,0.891282364,0.925488326,0.977711505,1.039877072,1.110678144,1.187575025,1.260092769,1.331422082,1.412772553,1.506131801,1.601043744,1.696651881,1.769808918,1.793956656,1.757597837,1.678790766
Montenegro,2.173759257,2.298183662,2.136174232,1.612149735,0.872839676,0.0174781,-0.690614297,-1.021852112,-0.803441582,-0.181916254,0.591913436,1.221726016,1.603638911,1.624172144,1.39767834,1.10551247,0.903317262,0.801868466,0.854425178,1.003961057,1.186938495,1.295577453,1.270428519,1.067109566,0.748418872,0.381334703,0.071225601,-0.120274095,-0.138716842,-0.032812754,0.120809886,0.232144827,0.271440062,0.199581093,0.052816572,-0.115971437,-0.243010698,-0.305295583,-0.419325616,-0.027974019,0.402363248,0.400750772,0.399151169,0.177216476,0.147929262,0.124299813,0.138110348,0.177475867,0.214529296,0.183239906,0.105041772,0.084147408,0.097599637,0.097022011,0.092911264
Morocco,3.071206122,3.004810495,2.916215161,2.803282409,2.677488949,2.554405826,2.445237522,2.350620093,2.274675504,2.216483055,2.160761663,2.116414548,2.107075841,2.138764438,2.197113285,2.258047739,2.308101119,2.351528857,2.384038734,2.404179991,2.423850511,2.432150278,2.405959691,2.338890151,2.244935251,2.139261786,2.041397185,1.960655732,1.904656004,1.864045994,1.827084998,1.779676647,1.716743084,1.633299314,1.53678582,1.443781657,1.359241841,1.274456141,1.189945639,1.110020187,1.032387421,0.968283077,0.933796336,0.936223459,0.966862115,1.001876304,1.036877076,1.087925579,1.155681139,1.230866063,1.312602228,1.380524206,1.410372655,1.390819379,1.336232449
Mozambique,1.982178677,2.021815604,2.056585411,2.085873369,2.111421643,2.140514653,2.170886532,2.194053881,2.208497869,2.220380115,2.207755565,2.203039926,2.260462969,2.396009402,2.568535171,2.736720102,2.841514233,2.851136848,2.745257985,2.555804412,2.417915152,2.290736702,2.01753585,1.565794424,1.032922097,0.398267692,-0.097004368,-0.138814033,0.438345602,1.431301302,2.568310811,3.467879189,3.947321871,3.897033353,3.517648014,3.079552094,2.777029435,2.6001843,2.60300381,2.722082755,2.848898848,2.917576438,2.952465825,2.940328857,2.898255155,2.851893341,2.820197302,2.80136033,2.799970455,2.808824318,2.819347107,2.821898103,2.813405792,2.790970183,2.759841364
Myanmar,2.18739067,2.184796404,2.205650787,2.257288882,2.32657843,2.398704222,2.45475077,2.486334556,2.486874327,2.466286358,2.438557804,2.415710901,2.398983167,2.392073142,2.390597118,2.38216256,2.366314009,2.353130081,2.343738213,2.332899594,2.320408131,2.294902049,2.243607967,2.161320265,2.057543403,1.955171314,1.857462503,1.748888099,1.62863005,1.505477536,1.372957744,1.255888792,1.189502325,1.188533008,1.230556746,1.288785124,1.327190685,1.328067068,1.276153347,1.187790954,1.097158858,1.020321089,0.944399867,0.872632812,0.807402747,0.73919816,0.67934976,0.651129484,0.663517849,0.704713591,0.755643793,0.799532281,0.8338866,0.85196116,0.857130965
Namibia,2.416361836,2.460402204,2.49910378,2.531252792,2.560662223,2.569148203,2.580382754,2.634000662,2.741018346,2.870298969,3.019485463,3.120841483,3.103754892,2.94295467,2.699057124,2.462778687,2.290455312,2.170055207,2.12002839,2.135276219,2.118575315,2.133971311,2.336512498,2.762890759,3.303073344,3.872236442,4.29369523,4.445385423,4.281800864,3.928370584,3.519589931,3.190843622,2.980271456,2.928707905,2.968646014,3.044381033,3.046219221,2.905067133,2.585194307,2.16413485,1.72646558,1.375475108,1.156964671,1.115374897,1.205095468,1.317803376,1.414496417,1.549445282,1.717637576,1.900011138,2.098410617,2.272216201,2.369416252,2.369479939,2.302676484
Nauru,5.315260698,5.65521695,5.582113214,5.014562785,4.236262532,3.392478831,2.758108043,2.252383966,2.014502259,1.943922498,1.921962761,1.856062862,1.749401468,1.590318322,1.395835225,1.209068574,1.097919444,1.044970323,1.115354326,1.27681326,1.445169335,1.593138945,1.746544974,1.916588738,2.064222605,2.202145855,2.295143925,2.335096273,2.304145306,2.219491539,2.128544518,2.010862549,1.817004773,1.470764945,1.0790202,0.629907597,0.228981134,-0.019890602,-0.099512398,-0.019914368,0.109479981,0.198747954,0.228072884,0.168241912,0.01977457,-0.138504177,-0.257732101,-0.278302535,-0.189290218,-0.02992071,0.179390122,0.357817696,0.455356162,0.502439361,0.451025375
Nepal,1.560876551,1.572549086,1.601485586,1.649748339,1.711191362,1.778369717,1.842864912,1.900897537,1.948775329,1.988953541,2.027202349,2.065838284,2.101776707,2.135118955,2.165765841,2.192950806,2.217226698,2.239863249,2.261234116,2.280488916,2.305128105,2.326874008,2.330503571,2.311935942,2.282709878,2.234138454,2.199937889,2.224931564,2.32479731,2.464556084,2.61018989,2.708928883,2.730413101,2.656002651,2.516013897,2.36365062,2.224641095,2.082403363,1.942642099,1.806829353,1.674169886,1.54562942,1.425253679,1.315175857,1.217714051,1.120831716,1.03851908,0.998557567,1.010945392,1.059488285,1.122298988,1.175139555,1.208880727,1.213172492,1.195940957
Netherlands,1.315294588,1.424475067,1.348491965,1.337781332,1.372661105,1.305170731,1.133144073,1.038546961,1.157969109,1.238932661,1.189133543,1.01117285,0.827331016,0.78367225,0.891389955,0.784993389,0.594626001,0.615264577,0.690282252,0.791331808,0.686046798,0.458559864,0.379222596,0.39693319,0.46632652,0.554957726,0.634526879,0.646096228,0.599907213,0.688603823,0.788031035,0.756056593,0.69699133,0.602938474,0.493927373,0.461395748,0.514767002,0.616640531,0.665493187,0.714770363,0.754840058,0.638291666,0.471814399,0.347475412,0.233663148,0.160613669,0.217521601,0.389292461,0.514284545,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.423129432
New Caledonia,2.74673947,2.67330622,2.720451624,2.761970734,2.687731776,3.261158559,3.158157205,3.061463582,4.423325498,7.410797215,6.899287149,4.481401579,2.362314576,1.926841887,1.138532223,1.125715452,1.481508579,1.096903137,0.724640852,1.112917608,1.839457595,2.115563554,2.038114026,1.964438067,1.829518523,1.860220415,1.982131906,1.943605838,1.965284643,2.368989136,2.577967007,2.498715148,2.578822274,2.666625017,2.261522218,1.915332709,1.931976819,1.898767879,1.89876221,1.901374378,1.901793221,1.898811419,1.572296047,1.324522675,1.307208157,1.716780362,1.268515953,1.666705249,1.232048439,2.020270732,1.587334916,1.949379468,1.532597048,1.883294833,1.848481467
New Zealand,1.999440499,2.542112124,1.986582544,2.094972265,1.649506117,1.791047632,1.785232597,0.877166547,0.894787618,1.357592266,1.493750959,1.768358888,1.95737,2.085288594,1.945433727,0.884790066,0.311361736,0.032044093,-0.391641218,0.125363651,0.384751509,0.993480548,1.359494772,0.865186525,0.617838918,-0.024640404,0.861875993,0.274482468,0.480054396,0.923222729,,1.041735384,1.140231107,1.329237335,1.464363787,1.582661927,1.312358286,0.887279889,0.525484536,0.587564086,0.589286035,1.737174864,1.973558544,1.486219082,1.12877351,1.21898486,0.932407688,0.848701402,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.510339485,1.889045125
Nicaragua,3.090538155,3.022054264,2.978222811,2.966882673,2.977720231,2.989812143,2.996530438,3.009182764,3.026994641,3.04661503,3.061820439,3.071381219,3.07881662,3.083509761,3.082736107,3.077499587,3.060996813,3.02437902,2.964890067,2.889233515,2.814138854,2.740164239,2.654237936,2.555466071,2.451945847,2.340179841,2.240396713,2.178374755,2.163895086,2.178229901,2.201185137,2.205204673,2.176510496,2.104622247,2.003843263,1.901655995,1.810109862,1.718842996,1.63017466,1.54629179,1.460558045,1.382082778,1.328024441,1.304724155,1.302737193,1.309215098,1.310623904,1.302659875,1.280014607,1.24738592,1.213733585,1.185260958,1.16069741,1.141643124,1.126323245
Niger,2.857682386,2.904954157,2.91936699,2.891868981,2.838995984,2.781972393,2.740432299,2.717808958,2.720079048,2.739163039,2.758057195,2.771734067,2.789029284,2.809480676,2.829924319,2.856493428,2.877588954,2.875390677,2.844731763,2.79866244,2.755554953,2.72894185,2.718985716,2.729889817,2.75860544,2.790479004,2.829558264,2.892797872,2.982885527,3.088857429,3.196024849,3.293215543,3.379336084,3.450658666,3.509125877,3.565467699,3.615955948,3.647720289,3.658781449,3.657214131,3.654476614,3.657356213,3.664509547,3.677817913,3.696774712,3.712770463,3.731442939,3.76570681,3.817856892,3.878551666,3.93868617,3.986946865,4.018254883,4.029436517,4.026868931
Nigeria,2.04162783,2.088182209,2.1221585,2.140631418,2.150303816,2.161652676,2.181519678,2.209049396,2.246466508,2.293335966,2.327671711,2.366035525,2.445047777,2.573481045,2.724677075,2.886223843,3.008767014,3.048043085,2.986066638,2.861354655,2.719176706,2.607000451,2.539854885,2.533691777,2.567012346,2.607462208,2.629913075,2.635055877,2.616183942,2.582375959,2.548465814,2.523838988,2.505938221,2.497035156,2.495002959,2.495539656,2.496716407,2.500294151,2.506006814,2.513898244,2.521883092,2.531932308,2.547767524,2.570243309,2.596229102,2.620386021,2.640346329,2.657617849,2.671498798,2.681132982,2.689511557,2.692683733,2.683650951,2.660487333,2.628044353
Northern Mariana Islands,2.645916235,1.925254619,1.581209415,1.777001873,2.321257546,2.932295226,3.363459406,3.603695733,3.572377957,3.365868966,3.388135404,3.482366264,3.221484266,2.521852199,1.681602022,0.549955557,-0.150282625,0.632274048,3.297844868,6.933649826,10.34464372,12.35844337,12.77417486,11.83862216,10.33081973,8.923635887,7.911241786,7.162606232,6.700662919,6.407166631,6.059786646,5.63863623,5.301145577,5.045161257,4.809757747,4.637143451,4.369662656,3.795862254,2.860461149,1.714053976,0.558103029,-0.463166082,-1.37734518,-2.122662996,-2.71403089,-3.37612135,-4.00623945,-4.180436937,-3.671196064,-2.595073056,-1.169079743,0.150167089,1.035621247,1.23975391,0.965239086
Norway,0.794353923,0.803401557,0.756123516,0.755402814,0.777327077,0.798379882,0.836536532,0.840602106,0.814728249,0.726516019,0.701293381,0.764803002,0.69950483,0.620349415,0.551888897,0.46901392,0.42266132,0.381788583,0.34056557,0.321225576,0.344079656,0.36727828,0.331060292,0.282202673,0.2994715,0.356688644,0.468049547,0.537922759,0.412807535,0.344151413,0.476503585,0.577180268,0.59522933,0.569388228,0.51912552,0.506881683,0.542219936,0.595410343,0.684759433,0.649044821,0.506046911,0.539290805,0.586532692,0.59093094,0.681072964,0.805392739,1.034734515,1.246333015,1.261127289,1.24566618,1.297189391,1.313440989,1.209141589,1.127736677,1.135948168
Oman,2.35683897,2.436031347,2.504376707,2.559203138,2.612686459,2.683324215,2.782100022,2.907699753,3.062713214,3.24629669,3.411607588,3.594053854,3.866923443,4.240702945,4.652487449,5.018508274,5.288426223,5.471658494,5.560549232,5.568098735,5.574086625,5.534770649,5.351403171,5.016011072,4.6086763,4.123386471,3.713737555,3.547159402,3.676240195,3.950516574,4.329784861,4.523660869,4.268873627,3.484823958,2.41619381,1.265036255,0.352029116,-0.120111825,0.025121321,0.623624046,1.469191644,2.204560805,2.628373342,2.612003949,2.369273009,1.837306516,1.568829987,2.231531948,4.056146028,6.370177491,8.658861205,9.932044759,9.715497284,8.08855916,5.834030073
Pakistan,2.368942366,2.436952752,2.493861707,2.539433122,2.576334316,2.612356513,2.646582777,2.67219035,2.688579401,2.701338016,2.710582359,2.72802923,2.766898614,2.832077548,2.913338723,2.989641569,3.055645412,3.122261588,3.188726832,3.249275184,3.300445942,3.334252261,3.344130546,3.327266093,3.288893289,3.247371126,3.198591638,3.123732774,3.020259334,2.90109367,2.77394228,2.659473127,2.574855068,2.528518489,2.506544692,2.495445188,2.473607424,2.429005127,2.353988751,2.262172191,2.169127505,2.093909912,2.04446758,2.02780804,2.034422006,2.044604691,2.051014965,2.062431388,2.077630164,2.093541936,2.109817506,2.120847369,2.119741418,2.103437242,2.075426376
Palau,2.692214392,2.483794335,2.250350672,2.02161934,1.768467142,1.500465395,1.234919898,1.121741919,1.144593482,1.279821115,1.512757378,1.67599312,1.606863597,1.23763956,0.694589105,0.032567986,-0.481456722,-0.607156443,-0.197709925,0.575564819,1.513454437,2.267562227,2.710235195,2.698564419,2.416165414,2.052095131,1.807342154,1.726942159,1.894268013,2.190969018,2.500130221,2.697437578,2.798036066,2.7754421,2.642549537,2.518015725,2.389973603,2.188533879,1.893003428,1.555797175,1.192403573,0.877401149,0.636539387,0.531579533,0.51369976,0.526066495,0.528284309,0.540340886,0.576768255,0.617437155,0.662189585,0.725306598,0.78224754,0.847301337,0.915359793
Panama,2.966958426,2.982478692,2.986627009,2.97823529,2.960807979,2.936617119,2.911468363,2.889405732,2.873163465,2.858557308,2.843425062,2.820920786,2.78587281,2.735965708,2.676623453,2.615719839,2.558617052,2.505235927,2.457260279,2.41353844,2.371465105,2.330367075,2.292660004,2.258506444,2.227414166,2.199025975,2.172499469,2.147540639,2.123799906,2.101729747,2.078245595,2.056825136,2.043984492,2.041367904,2.044217438,2.050326931,2.05029365,2.034864062,1.999870785,1.952338945,1.901281641,1.856426019,1.820778967,1.797941153,1.783961746,1.770720391,1.754424273,1.737980344,1.72068036,1.70215228,1.68365843,1.664034174,1.640475475,1.612187734,1.580347373
Papua New Guinea,1.718336485,1.788809212,1.870558662,1.965590936,2.069810809,2.165949383,2.258955379,2.368494585,2.497625844,2.631714403,2.767344108,2.875433354,2.926110315,2.90811985,2.845865708,2.766558324,2.701983272,2.664956279,2.666309231,2.690463983,2.721317508,2.734803017,2.719158989,2.666736471,2.593169037,2.516405162,2.457220546,2.423970004,2.423846614,2.446700748,2.471195259,2.490448873,2.514952729,2.543803338,2.57310648,2.603304743,2.626298222,2.631872747,2.616197038,2.585934535,2.549700962,2.515760534,2.485738991,2.462320899,2.442252821,2.422454527,2.397397122,2.363973148,2.320358512,2.270452936,2.21914588,2.171568012,2.12946144,2.094693178,2.06524682
Paraguay,2.617232207,2.627600605,2.636750428,2.644719423,2.649335293,2.660020215,2.664757785,2.643027569,2.589226331,2.518700503,2.445616479,2.392353056,2.372450534,2.394456024,2.446079305,2.498756289,2.546059468,2.604561869,2.673872381,2.745910563,2.815587283,2.870622439,2.90015733,2.899281291,2.875394102,2.84432142,2.810213171,2.764092289,2.706457933,2.641068025,2.569197796,2.497485949,2.432841522,2.378411372,2.32968731,2.280978352,2.226272915,2.164210896,2.092755324,2.014766182,1.94083629,1.868817695,1.787164681,1.693757345,1.595809584,1.495178257,1.407117529,1.348044032,1.325952007,1.329762422,1.341805404,1.347759774,1.346974638,1.334291611,1.31304732
Peru,2.829146392,2.861337752,2.876970261,2.872853292,2.854606831,2.833794821,2.813613009,2.78807533,2.757585903,2.724933889,2.686473808,2.65087727,2.631086946,2.631187175,2.642037546,2.656126379,2.658911939,2.640572039,2.595746718,2.534038117,2.466198507,2.40542808,2.35717684,2.326014774,2.305085755,2.282781493,2.252183939,2.215599219,2.171194735,2.119753186,2.069782316,2.016612651,1.947594466,1.859466894,1.760093919,1.659759028,1.568308498,1.488559124,1.424553584,1.37377566,1.32816434,1.286744271,1.256195169,1.237592908,1.22886356,1.222296627,1.219052737,1.226962363,1.247387717,1.274808461,1.306373763,1.331414618,1.339495248,1.32499896,1.294398755
Philippines,3.337264639,3.318620637,3.277241465,3.208524336,3.124774165,3.038179764,2.965050189,2.913403102,2.888740222,2.881937902,2.880421229,2.873682451,2.860911952,2.839122739,2.81231319,2.784590759,2.762045241,2.747557697,2.742992996,2.744180016,2.74409249,2.739278491,2.731643034,2.720296912,2.704836632,2.688433441,2.667985156,2.637265627,2.594633304,2.544180022,2.491175978,2.440396622,2.392897714,2.350349439,2.311265965,2.267574928,2.222162528,2.18510488,2.158532618,2.136054498,2.123131795,2.100572391,2.042313271,1.938993199,1.80998911,1.671011435,1.554881104,1.48567668,1.478287249,1.512932342,1.559517527,1.591573066,1.605863369,1.593253248,1.562001289
Poland,1.095789675,1.143154014,1.322525647,1.382204638,0.976289384,0.747873419,0.961728386,0.956732069,0.782340329,0.355759845,0.364260164,0.826716475,0.908113633,0.95978577,0.993595532,0.997795383,0.963866723,0.794064583,0.802185476,0.923267472,0.907868488,0.920284572,0.937688926,0.904590692,0.803585475,0.681065577,0.564203449,0.414457483,0.361655505,0.392398205,0.354679168,0.306681391,0.254450914,0.211012329,0.135721034,0.076074182,0.065455369,0.035753301,-0.008302753,-1.044335398,-0.027587125,-0.046318937,-0.067492702,-0.058512735,-0.043948953,-0.063370574,-0.054305021,0.01363738,0.067763227,-0.285609122,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.032208399
Portugal,0.805085264,0.721622436,0.403565949,0.055464162,-0.407786764,-0.754120303,-0.634300161,-0.427640384,-0.897396123,-0.886270251,-0.423397124,-0.154288053,0.03093226,1.394878048,3.80041404,2.844096717,1.061754967,1.078956555,1.071993612,1.081432067,0.867080703,0.611332101,0.463965044,0.38455308,0.273538752,0.090953758,-0.026945439,-0.103951995,-0.145920471,-0.21794848,-0.230481754,-0.077749267,0.122316595,0.269089468,0.346203938,0.375996187,0.446460605,0.505389233,0.565630442,0.702859953,0.705230637,0.54766794,0.375411415,0.23912899,0.185532267,0.180332441,0.196304384,0.14419128,0.095330859,0.045910037,-0.147084879,-0.405421788,-0.548815211,-0.539190467,-0.505203316
Puerto Rico,1.75390952,2.086654718,2.188164769,1.958550691,1.55144868,1.187790539,0.784686199,0.617590849,0.826234253,1.253221144,1.612752762,1.973951823,2.160531592,2.080244004,1.843916845,1.651418965,1.462257716,1.310095062,1.228024793,1.189580284,1.13366199,1.070592227,1.022534059,0.993257484,0.976322961,0.959374955,0.942762657,0.92681889,0.909864623,0.890295757,0.707415569,0.645450037,0.842176258,0.928877577,0.923749876,1.121862669,0.929312007,0.57478869,0.500714523,0.276558689,0.214145951,0.128937306,0.062589906,0.020462636,-0.144242361,-0.423467205,-0.585620757,-0.586677392,-0.545401894,-0.506143186,-1.156458431,-1.210124181,-1.145847802,-1.632787941,-1.732256005
