reviewText,Positive
"This game has no problems on a Kindle Fire and has very few ads.. nothing to get upset about. After all, it is the free game with advertisements! Even so, this is a game for all ages. An amazing game no doubt!!!",1
Addictive and challenging... I would recommend to anyone... Love it... Sometimes makes my brain hurt trying to figure out the strategy..,1
"This  Game  is highly  addicting ,  and  a  lot if fun.  The  only thin that I didn't like  so far is the annoying  screen that  asks the user to pay  for the game  while  you are playing. Right in the  middle of the game play, it just abruptly stops  du",1
I love angry birds. I think it is the best game in the world. everyone should play angry birds. I &lt;3 (&deg;^&deg;),1
i enjoy playing lt very much i play it every day lt is very diffence form any gamei plaved before,1
This is fun game for everyone and all ages as the family and friends all get together an play against each other,1
it is angry birds you really dont need to say more then that. i mean come on these games are just fun,1
Great fun for everyone in my family! My kids and I play it on trips! When we can get my husband to put it down.,1
Love playing this game with my son so addictive ughhh LOL I recommend this an all of the angry bird.apps and games,1
for me angry birds is a game to lose some time!  though a great game! I have had my app since either last may or another year back and have yet to have any probs. it does have ads but u can just exit out. great and fun game,1
i love angry birds i have this for my 360 as well as my kindle fire hd! great product! ..,1
I downloaded this game last night and my daughter played until her battery died. With her kindle charged up she has been playing all morning. It's addictive.,1
"The one that started the Angry Birds series, not much more to say other than fun fun fun fun fun",1
This game is awesome it a great way to pass time but hate the ads can Amazon get rid of ads without spending money? But other than that epic game:),1
Heard a lot of people talking about this crazy game and tried it. Sure is fun! I'd recommend it to anyone. Very entertaining!,1
Had never played this game but had heard all the good things about it. It IS addictive. Have got to plan time to play it or I'll play it all the time.,1
i love angry birds.  its an addicting and challenging game.  its much harder than i thought it would be but it gets you thinking along with having fun.,1
"The original game was the best game of all time,  even some of the sequels were good. Now the more recent games with the Power Ups have ruined it.. It's no longer worthy of best game... Should have left it alone.. It was a good thing,  was",0
"VERY INTERESTING TO ME AND GOOD FOR KIDS.  I LOVE THIS GAME JUST STARTED PLAYING IT, BUT IT IS MY FAVORITE GAME.  I LOVE THOSE BIRDS.",1
grand kids play when on a trip well worth the down load thinks it is awesome would get more fast,1
Angry Birds is fun to play and can be somewhat challenging.  This is a good sample of the games you can play.,1
"This game is full of variety, but I find some of the levels frustrating , which is a pain!Sorry for that.",1
Everyone loves this game  It is addicting once you play it you cannot stop one of the best free apps,1
"This is the rating from my 6 year old who has been doing Angry Birds for years now!It is fun for me too, when he lets me play!",1
"When I first got my Kindle Fire, I got several games for my grandkids to play -- this one is the only one they will ask to play.  It is also a hit with my hubby!",1
Angry birds was the first non console or hand held game I have ever played. It was fun from the instant I played it. You just want to keep playing until you can get those snarky pigs! The gameplay is easy. You use your fingers to launch birds across the ,1
"good fun for whole family, keeps you on your toes trying to get to other levels , just an all around fun game to play.",1
"This game is so addicting! There are a few little issues, like the birds not doing what they are supposed  to do when I tap on the screen, but it happens rarely. Awesome game! Can't wait to get the next one :-)",1
I just wanted a game for my Kindle. It is easy to learn and it can be played any where and at any time.,1
Yes!! These birds laugh at me when I miss them so it just makes me want to get them more. I love the way this game is strategy plus entertainment for me.,1
I love this game I play it almost every day and highly recommend this game to all people who have a device that can get this game.,1
This is a fun game and it is hard to stop playing it.  I rated it 5 stars and would recommend to everyone.,1
"I always loved this game, but I'm horrible at it. Anyone give Angry Birds lessons? I'll be the first to sign up!",1
I like playing this game.  It can be addictive to try and get to the next level all the time.,1
Another one of my grandson and granddaughters favorites. young and old at my house like this game. It is fun,1
"Great little game for the kids and its free, i like to play it sometimes myself try it if you don't like it you haven't blown yor gaming budget",1
