Id,C_MSSubClass,C_MSZoning,Numeric_LotFrontage,Numeric_LotArea,C_Street,C_Alley,C_LotShape,C_LandContour,C_Utilities,C_LotConfig,C_LandSlope,C_Neighborhood,C_Condition1,C_Condition2,C_BldgType,C_HouseStyle,Int_OverallQual,Int_OverallCond,C_YearBuilt,C_YearRemodAdd,C_RoofStyle,C_RoofMatl,C_Exterior1st,C_Exterior2nd,C_MasVnrType,Numeric_MasVnrArea,C_ExterQual,C_ExterCond,C_Foundation,C_BsmtQual,C_BsmtCond,C_BsmtExposure,C_BsmtFinType1,Numeric_BsmtFinSF1,C_BsmtFinType2,Numeric_BsmtFinSF2,Numeric_BsmtUnfSF,Numeric_TotalBsmtSF,C_Heating,C_HeatingQC,C_CentralAir,C_Electrical,Numeric_1stFlrSF,Numeric_2ndFlrSF,Numeric_LowQualFinSF,Numeric_GrLivArea,Int_BsmtFullBath,Int_BsmtHalfBath,Int_FullBath,Int_HalfBath,Int_BedroomAbvGr,Int_KitchenAbvGr,C_KitchenQual,Int_TotRmsAbvGrd,C_Functional,Int_Fireplaces,C_FireplaceQu,C_GarageType,C_GarageYrBlt,C_GarageFinish,Int_GarageCars,Numeric_GarageArea,C_GarageQual,C_GarageCond,C_PavedDrive,Numeric_WoodDeckSF,Numeric_OpenPorchSF,Numeric_EnclosedPorch,Numeric_3SsnPorch,Numeric_ScreenPorch,Numeric_PoolArea,C_PoolQC,C_Fence,C_MiscFeature,Numeric_MiscVal,C_MoSold,C_YrSold,C_SaleType,C_SaleCondition,SalePrice,Log_LotFrontage,Log_LotArea,Log_MasVnrArea,Log_BsmtFinSF1,Log_BsmtFinSF2,Log_BsmtUnfSF,Log_TotalBsmtSF,Log_1stFlrSF,Log_2ndFlrSF,Log_LowQualFinSF,Log_GrLivArea,Log_GarageArea,Log_WoodDeckSF,Log_OpenPorchSF,Log_EnclosedPorch,Log_3SsnPorch,Log_ScreenPorch,Log_PoolArea,Log_MiscVal,C_Feature_Bldg_Class,Numeric_Feature_SD_LotArea,C_Feature_1_SD_Away_LotArea,C_Feature_MSZoning,C_Feature_LotShape,C_Feature_LotConfig,C_Feature_LandSlope,C_Feature_Neighbourhood_Class,C_Feature_Neighbourhood,C_Feature_Condition1_1,C_Feature_Condition1_2,C_Feature_Condition2,C_Feature_BldgType,C_Feature_HouseStyle_1,C_Feature_HouseStyle_2,Int_Feature_HouseStyle_3,Int_Feature_Overall_Qual,Int_Feature_Overall_Cond,C_Feature_OverallQual,C_Feature_OverallCond,Int_Feature_YearBuilt_Age,C_Feature_YearBuilt_Age_2,C_Feature_YearBuilt_Age_3,Int_Feature_YearBuilt_Age_3,C_Feature_YearBuilt_interaction,Int_Feature_Reomod_Age,C_Feature_Remod_Flag,C_Feature_YearRemod_Age_2,C_Feature_YearRemod_Age_3,C_Feature_YearRemod_interaction,C_Feature_RoofStyle,C_Feature_RoofMatl,C_Feature_Exterior1st,C_Feature_Exterior2nd,C_Feature_Exterior2nd_Flag,C_Feature_MasVnrType,Int_Feature_ExterQual,C_Feature_ExterQual_Flag,Int_Feature_ExterQual_2,Int_Feature_ExterCond,C_Feature_ExterCond_Flag,Int_Feature_ExterCond_2,C_Feature_ExterCond_Depr_Flag,Int_Feature_Years_Depreciated,C_Feature_Foundation,Int_Feature_BsmtQual,Int_Feature_BsmtQual_2,Int_Feature_BsmtCond,C_Feature_BsmtQual_BsmtCond,Int_Feature_BsmtExposure,C_Feature_QCE,C_Feature_BsmtFinTyp1_1,C_Feature_BsmtFintyp1_2,C_Feature_BsmtFinTyp2_1,C_Feature_BsmtFinTyp2_2,C_Feature_Heating,Int_Feature_Heating_QC,C_Feature_Heating_and_QC,C_Feature_Electrical,C_Feature_2ndFlr_Flag,C_Feature_LowQualSF,C_Feature_BsmtFullBath,C_Feature_BsmtHalfBath,C_Feature_FullBath,C_Feature_HalfBath,Int_Feature_Bsmt_TotalBath,Int_Feature_TotalBath,Int_Feature_Tot_HalfBath,Int_Feature_Tot_FullBath,Int_Feature_TotBath,C_Feature_KitchenAbvGrd,Int_Feature_KitchenQual,C_Feature_Kitchen_NQ,C_Feature_TotRmsAbvGrd,C_Feature_Functional,Int_Feature_Firplace_QU,C_Feature_GarageType,C_Feature_Garage_Flag,Int_GarageYearBuilt_Age,C_GarageYear_df_than_built_flag,Int_Feature_GarageQual,Int_Feature_GarageCond,C_Feature_Qual_Cond,C_Feature_Paved,Numeric_Feature_TotalPorch_Area,Numeric_Feature_Log_TotalPorch,C_Feature_WoodDeckSF_Flag,C_Feature_OpenPorchSF_Flag,C_Feature_EnclosedPorch_Flag,C_Feature_3SsnPorch_Flag,C_Feature_ScreenPorch_Flag,C_sumof_Flags,C_sumof_Flags_inverse,C_Feature_Fence_Flag,C_Feature_SaleCondition,C_Feature_SaleType,Numeric_Feature_TotalArea,Numeric_Feature_Log_TotalArea
455,90,RL,63,9297,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1606,Unf,0,122,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,2,0,2,0,4,2,TA,8,Typ,0,None,Detchd,1976,Unf,2,560,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Family,188000,1.799340549,3.968342831,0,3.205745541,0,2.086359831,3.237543738,3.237543738,0,0,3.237543738,2.748188027,0,0,0,0,0,0,0,0,-0.12,0,0,1,Inside,1,Average,Mitchel,1,1,0,0,1Story,1,5,5,5,5,5,30,More than 20 but less than 50,3,3,More than 20 but less than 50 AND 3,30,0,More than 20 but less than 50,3,More than 20 but less than 50 AND 3,Gable,CompShg,Plywood,Plywood,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,1,1,2,0,2,0,2,2,0,4,4,More than 1,3,More than 1 AND 3,8 Rooms,1,0,Detchd,0,30,0,3,3,3 AND 3,1,0,0,1,1,1,1,1,5,0,1,0,WD,3456,3.538573734
456,20,RL,80,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320,TA,TA,CBlock,TA,TA,No,ALQ,916,Unf,0,326,1242,GasA,Fa,Y,SBrkr,1242,0,0,1242,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,9,2007,WD,Normal,175500,1.903089987,3.982271233,2.505149978,2.961895474,0,2.5132176,3.094121596,3.094121596,0,0,3.094121596,2.722633923,0,0,0,0,0,0,0,1,-0.09,0,0,1,Inside,1,Average,NWAmes,1,1,0,1,1Story,1,5,7,6,7,6,34,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,34,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Hip,CompShg,HdBoard,HdBoard,0,0,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,2,GasA AND 2,SBrkr,1,1,0,0,1,1,0,2,1,1,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,3,Attchd,0,34,0,3,3,3 AND 3,1,0,0,1,1,1,1,1,5,0,1,1,WD,2804,3.447778009
457,70,RM,34,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,624,624,GasA,Fa,N,SBrkr,624,720,0,1344,0,0,1,0,4,1,TA,7,Typ,0,None,Detchd,1916,Unf,3,513,Fa,Fa,Y,0,0,96,0,0,0,None,None,None,0,5,2008,COD,Abnorml,98000,1.531478917,3.660011221,0,0,0,2.79518459,2.79518459,2.79518459,2.857332496,0,3.128399269,2.710117365,0,0,1.982271233,0,0,0,0,0,-0.6,0,0,1,Inside,1,Below Average,OldTown,1,1,0,1,2Story,1,6,5,5,5,5,92,More than 50 but less than 100 Years,10,10,More than 50 but less than 100 Years AND 10,58,1,More than 50 but less than 100 Years,6,More than 50 but less than 100 Years AND 6,Gable,CompShg,AsbShng,AsbShng,0,1,3,0,3,3,0,3,Constant,0,BrkTil,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,1,0,1,GasA,2,GasA AND 2,SBrkr,0,1,0,0,1,0,0,1,0,1,1,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Detchd,0,92,0,2,2,2 AND 2,1,96,1.982271233,1,1,0,1,1,4,1,1,0,COD,2064,3.314709693
458,20,RL,0,53227,Pave,None,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,GasA,Ex,Y,SBrkr,1663,0,0,1663,1,0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954,Fin,2,529,TA,TA,Y,224,137,0,0,0,0,None,None,None,0,3,2008,WD,Normal,256000,0,4.726131989,0,3.047664195,0,2.394451681,3.13481437,3.220892249,0,0,3.220892249,2.723455672,2.350248018,2.136720567,0,0,0,0,0,1,4.34,1,0,0,CulDSac,0,Above Average,ClearCr,1,1,0,1,1Story,1,5,4,6,4,6,54,More than 50 but less than 100 Years,6,6,More than 50 but less than 100 Years AND 6,14,1,Less than 20 Years,2,Less than 20 Years AND 2,Other,Other,Plywood,Plywood,0,1,3,0,3,3,0,3,Constant,0,CBlock,4,99,3,4 AND 3,4,4 AND 3 AND 4,0,0,0,1,GasA,5,GasA AND 5,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,0,4,Attchd,0,54,0,3,3,3 AND 3,1,361,2.557507202,0,0,1,1,1,3,2,1,1,WD,3388,3.529943402
459,70,RM,0,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Sdng,None,0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,588,588,GasA,Fa,Y,SBrkr,833,833,0,1666,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925,Unf,1,228,TA,TA,Y,192,63,0,0,0,0,None,MnPrv,None,0,6,2008,WD,Normal,161000,0,3.707570176,0,0,0,2.769377326,2.769377326,2.920645001,2.920645001,0,3.221674997,2.357934847,2.283301229,1.799340549,0,0,0,0,0,0,-0.54,0,0,1,Inside,1,Below Average,OldTown,1,1,0,1,2Story,1,6,8,7,8,7,83,More than 50 but less than 100 Years,9,9,More than 50 but less than 100 Years AND 9,12,1,Less than 20 Years,2,Less than 20 Years AND 2,Hip,CompShg,Stucco,Wd Sdng,1,1,3,0,3,4,0,4,Improved,0,PConc,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,1,0,1,GasA,2,GasA AND 2,SBrkr,0,1,0,0,1,0,0,1,0,1,1,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,4,Detchd,0,83,0,3,3,3 AND 3,1,255,2.40654018,0,0,1,1,1,3,2,0,1,WD,2509,3.399500661
460,50,RL,0,7015,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161,TA,TA,CBlock,TA,TA,No,LwQ,185,Unf,0,524,709,GasA,TA,Y,SBrkr,979,224,0,1203,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950,Unf,1,352,TA,TA,Y,0,0,248,0,0,0,None,None,None,0,7,2009,WD,Normal,110000,0,3.846027675,2.206825876,2.267171728,0,2.719331287,2.850646235,2.990782692,2.350248018,0,3.080265627,2.546542663,0,0,2.394451681,0,0,0,0,0,-0.35,0,0,0,Corner,1,Below Average,BrkSide,1,1,0,1,1.5Fin,1,3,5,4,5,4,59,More than 50 but less than 100 Years,6,6,More than 50 but less than 100 Years AND 6,59,0,More than 50 but less than 100 Years,6,More than 50 but less than 100 Years AND 6,Gable,CompShg,MetalSd,MetalSd,0,0,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,0,1,1,0,1,0,1,1,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,3,Detchd,0,59,0,3,3,3 AND 3,1,248,2.394451681,1,1,0,1,1,4,1,1,1,WD,2321,3.36567514
461,60,FV,75,8004,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110,Gd,TA,PConc,Gd,TA,No,GLQ,544,Unf,0,288,832,GasA,Ex,Y,SBrkr,832,1103,0,1935,1,0,2,1,3,1,TA,8,Typ,0,None,BuiltIn,2009,Fin,2,552,TA,TA,Y,0,150,0,0,0,0,None,None,None,0,12,2009,New,Partial,263435,1.875061263,3.90330708,2.041392685,2.7355989,0,2.459392488,2.920123326,2.920123326,3.042575512,0,3.286680969,2.741939078,0,2.176091259,0,0,0,0,0,1,-0.25,0,0,0,Inside,1,Above Average,Somerst,0,3,1,1,2Story,1,6,8,5,8,5,0,Less than 20 Years,1,1,Less than 20 Years AND 1,0,0,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,0,4,0,4,3,0,3,Depreciated,0,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,0,0,1,GasA,5,GasA AND 5,SBrkr,0,1,1,0,2,1,1,3,1,3,4,1 Kitchen,3,1 Kitchen AND 3,8 Rooms,1,0,BuiltIn,0,0,0,3,3,3 AND 3,1,150,2.176091259,1,0,1,1,1,4,1,1,0,New,3027,3.481012421
462,70,RL,60,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350,BLQ,210,0,560,GasA,Ex,Y,SBrkr,575,560,0,1135,1,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1971,RFn,2,576,TA,TA,Y,256,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD,Normal,155000,1.77815125,3.857332496,0,2.544068044,2.322219295,0,2.748188027,2.759667845,2.748188027,0,3.054995862,2.760422483,2.408239965,0,0,0,0,0,0,0,-0.33,0,0,1,Inside,1,Below Average,SWISU,0,4,1,1,2Story,1,6,7,9,7,9,73,More than 50 but less than 100 Years,8,8,More than 50 but less than 100 Years AND 8,2,1,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,Wd Sdng,Wd Sdng,0,1,4,0,4,4,0,4,Constant,0,PConc,4,99,4,4 AND 4,1,4 AND 4 AND 1,0,0,1,0,GasA,5,GasA AND 5,SBrkr,0,1,1,0,1,0,1,1,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,0,Detchd,0,38,1,3,3,3 AND 3,1,256,2.408239965,0,1,1,1,1,4,1,0,1,WD,1951,3.290257269
463,20,RL,60,8281,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,553,BLQ,311,0,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965,Unf,1,360,TA,TA,Y,0,0,236,0,0,0,None,GdWo,None,0,12,2009,WD,Normal,62383,1.77815125,3.918082785,0,2.742725131,2.492760389,0,2.936513742,2.936513742,0,0,2.936513742,2.556302501,0,0,2.372912003,0,0,0,0,1,-0.22,0,0,0,Inside,1,Below Average,Sawyer,1,1,0,1,1Story,1,5,5,5,5,5,44,More than 20 but less than 50,5,5,More than 20 but less than 50 AND 5,44,0,More than 20 but less than 50,5,More than 20 but less than 50 AND 5,Gable,CompShg,MetalSd,MetalSd,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,1,0,GasA,4,GasA AND 4,SBrkr,1,1,0,0,1,0,0,1,0,1,1,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,1,Detchd,0,44,0,3,3,3 AND 3,1,236,2.372912003,1,1,0,1,1,4,1,0,1,WD,1964,3.293141483
464,70,RL,74,11988,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0,TA,TA,CBlock,TA,TA,No,LwQ,326,Unf,0,389,715,GasA,Fa,Y,FuseA,849,811,0,1660,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2008,WD,Normal,188700,1.86923172,4.078746734,0,2.5132176,0,2.589949601,2.854306042,2.92890769,2.909020854,0,3.220108088,2.380211242,0,0,0,0,0,0,0,0,0.16,0,0,0,Inside,0,Above Average,Crawfor,1,1,0,1,2Story,1,6,6,7,6,7,74,More than 50 but less than 100 Years,8,8,More than 50 but less than 100 Years AND 8,13,1,Less than 20 Years,2,Less than 20 Years AND 2,Hip,CompShg,Stucco,Stucco,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,2,GasA AND 2,Other,0,1,0,0,1,1,0,2,1,1,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,4,Detchd,0,69,1,3,3,3 AND 3,1,0,0,1,1,1,1,1,5,0,1,1,WD,2375,3.375663614
465,20,RL,60,8430,Pave,None,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136,TA,TA,CBlock,Gd,TA,No,Rec,616,Unf,0,424,1040,GasA,TA,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,TA,5,Typ,0,None,None,1900,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,8,2009,WD,Normal,124000,1.77815125,3.925827575,2.133538908,2.789580712,0,2.627365857,3.017033339,3.017033339,0,0,3.017033339,0,0,0,0,0,0,0,0,1,-0.21,0,0,1,Inside,0,Average,CollgCr,1,1,0,1,1Story,1,5,5,5,5,5,31,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,31,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Gable,CompShg,HdBoard,HdBoard,0,0,3,0,3,3,0,3,Constant,0,CBlock,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,None,1,0,0,0,0,0 AND 0,1,0,0,1,1,1,1,1,5,0,1,1,WD,2216,3.345569756
466,120,RM,0,3072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1375,1375,GasA,Ex,Y,SBrkr,1414,0,0,1414,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004,Fin,2,398,TA,TA,Y,144,20,0,0,0,0,None,None,None,0,5,2006,WD,Normal,178740,0,3.487421211,1.255272505,0,0,3.138302698,3.138302698,3.150449409,0,0,3.150449409,2.599883072,2.158362492,1.301029996,0,0,0,0,0,1,-0.75,0,0,1,Inside,1,Average,Other Grouped,1,1,0,1,1Story,1,5,7,5,7,5,2,Less than 20 Years,1,1,Less than 20 Years AND 1,2,0,Less than 20 Years,1,Less than 20 Years AND 1,Hip,CompShg,VinylSd,VinylSd,0,0,4,0,4,3,0,3,Depreciated,2,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,1,0,1,GasA,5,GasA AND 5,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,3,Attchd,0,2,0,3,3,3 AND 3,1,164,2.214843848,0,0,1,1,1,3,2,1,1,WD,2971,3.472902652
467,20,RL,85,10628,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,Unf,0,499,1277,GasA,TA,Y,SBrkr,1277,0,0,1277,1,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970,Unf,2,526,TA,TA,Y,0,0,0,0,176,0,None,GdWo,None,0,4,2007,WD,Normal,167000,1.929418926,4.026451546,0,2.890979597,0,2.698100546,3.106190897,3.106190897,0,0,3.106190897,2.720985744,0,0,0,0,2.245512668,0,0,1,0.02,0,0,1,Inside,1,Below Average,NAmes,1,1,0,1,1Story,1,5,7,5,7,5,37,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,37,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Other,Other,Plywood,Plywood,0,1,3,0,3,4,0,4,Improved,0,CBlock,3,89,4,3 AND 4,4,3 AND 4 AND 4,0,0,0,1,GasA,3,GasA AND 3,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,1,Attchd,0,37,0,3,3,3 AND 3,1,176,2.245512668,1,1,1,1,0,4,1,0,1,WD,2730,3.436162647
468,70,RL,79,9480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224,TA,TA,CBlock,TA,TA,No,LwQ,386,Unf,0,342,728,GasA,Ex,Y,SBrkr,888,756,0,1644,0,0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942,Unf,1,312,TA,TA,Y,168,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,146500,1.897627091,3.976808337,2.350248018,2.586587305,0,2.534026106,2.862131379,2.948412966,2.878521796,0,3.215901813,2.494154594,2.225309282,0,0,0,0,0,0,0,-0.1,0,0,1,Inside,1,Below Average,NAmes,0,4,1,1,2Story,1,6,5,7,5,7,65,More than 50 but less than 100 Years,7,7,More than 50 but less than 100 Years AND 7,12,1,Less than 20 Years,2,Less than 20 Years AND 2,Gable,CompShg,MetalSd,MetalSd,0,0,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,5,GasA AND 5,SBrkr,0,1,0,0,1,1,0,2,1,1,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,4,Attchd,0,65,0,3,3,3 AND 3,1,168,2.225309282,0,1,1,1,1,4,1,1,1,WD,2764,3.441538039
469,20,RL,98,11428,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1626,1626,GasA,Ex,Y,SBrkr,1634,0,0,1634,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,866,TA,TA,Y,0,44,0,0,0,0,None,None,None,0,5,2007,WD,Normal,250000,1.991226076,4.057970232,2.394451681,0,0,3.211120541,3.211120541,3.213252052,0,0,3.213252052,2.937517892,0,1.643452676,0,0,0,0,0,1,0.1,0,0,0,Inside,1,Expensive,NridgHt,1,1,0,1,1Story,1,5,8,5,8,5,1,Less than 20 Years,1,1,Less than 20 Years AND 1,1,0,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,0,4,0,4,3,0,3,Depreciated,1,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,1,0,1,GasA,5,GasA AND 5,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,4,Attchd,0,1,0,3,3,3 AND 3,1,44,1.643452676,1,0,1,1,1,4,1,1,1,WD,3552,3.550472957
470,60,RL,76,9291,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120,Gd,TA,PConc,Gd,TA,No,GLQ,426,Unf,0,406,832,GasA,Ex,Y,SBrkr,832,878,0,1710,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1993,RFn,2,506,TA,TA,Y,144,70,0,0,0,0,None,None,None,0,6,2008,WD,Normal,187000,1.880813592,3.96806246,2.079181246,2.629409599,0,2.608526034,2.920123326,2.920123326,2.943494516,0,3.23299611,2.704150517,2.158362492,1.84509804,0,0,0,0,0,1,-0.12,0,0,0,Corner,1,Average,SawyerW,0,3,1,1,2Story,1,6,6,5,6,5,15,Less than 20 Years,2,2,Less than 20 Years AND 2,15,0,Less than 20 Years,2,Less than 20 Years AND 2,Gable,CompShg,HdBoard,HdBoard,0,0,4,0,4,3,0,3,Depreciated,15,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,0,0,1,GasA,5,GasA AND 5,SBrkr,0,1,0,0,2,1,0,3,1,2,3,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,0,Attchd,0,15,0,3,3,3 AND 3,1,214,2.330413773,0,0,1,1,1,3,2,1,1,WD,2876,3.458788882
471,120,RL,0,6820,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,368,BLQ,1120,0,1488,GasA,TA,Y,SBrkr,1502,0,0,1502,1,0,1,1,1,1,Gd,4,Typ,0,None,Attchd,1985,RFn,2,528,TA,TA,Y,0,54,0,0,140,0,None,None,None,0,6,2010,WD,Normal,212000,0,3.833784375,0,2.565847819,3.049218023,0,3.172602931,3.176669933,0,0,3.176669933,2.722633923,0,1.73239376,0,0,2.146128036,0,0,1,-0.37,0,0,0,Corner,1,Expensive,StoneBr,1,1,0,1,1Story,1,5,8,5,8,5,25,More than 20 but less than 50,3,3,More than 20 but less than 50 AND 3,25,0,More than 20 but less than 50,3,More than 20 but less than 50 AND 3,Gable,CompShg,HdBoard,HdBoard,0,1,4,0,4,3,0,3,Depreciated,25,PConc,4,99,3,4 AND 3,3,4 AND 3 AND 3,0,0,1,0,GasA,3,GasA AND 3,SBrkr,1,1,1,0,1,1,1,2,1,2,3,1 Kitchen,4,1 Kitchen AND 4,Less than 4,1,0,Attchd,0,25,0,3,3,3 AND 3,1,194,2.28780173,1,0,1,1,0,3,2,1,1,WD,3184,3.502973059
