fips,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
1133,Winston County,AL,24150,24483,-1.4,24484,5.0,20.9,20.0,50.9,96.3,1.0,0.9,0.3,0.2,1.4,2.9,94.0,83.4,1.1,1.8,72.7,10.4,1721,27.0,13406,74.9,5.3,82500,9489,2.52,18995,32900,24.0,439,6321,-4.3,1641,2380,0.0,0.0,0.0,0.0,0.0,19.6,797845,165638,166709,6853,16564,7,612.98,39.9
2000,Alaska,,736732,710249,3.7,710231,7.4,25.3,9.4,47.4,66.9,3.9,14.8,6.1,1.3,7.1,6.8,61.9,80.3,7.0,16.2,91.6,27.5,71004,18.8,308583,63.8,24.0,241800,251899,2.75,32651,70760,9.9,20519,266627,3.3,52991,68728,1.5,10.0,3.1,0.3,0.0,25.9,8204030,4563605,9303387,13635,1851293,1518,570640.95,1.2
2013,Aleutians East Borough,AK,3360,3141,7.0,3141,2.8,10.1,6.6,30.9,22.8,12.0,20.5,40.7,0.6,3.4,13.2,11.5,77.4,56.6,63.7,78.5,12.0,99,4.8,747,54.7,15.7,118500,435,2.46,26535,61250,16.7,59,0,0.0,241,188,0.0,71.8,0.0,0.0,0.0,0.0,0,0,9326,3309,0,0,6981.94,0.4
2016,Aleutians West Census Area,AK,5750,5561,3.4,5561,3.6,12.3,5.4,32.4,37.8,7.6,13.0,34.5,2.3,4.7,14.1,26.9,81.5,34.9,47.4,82.7,13.3,354,6.4,1932,36.4,44.2,218400,1033,3.52,31790,81853,9.2,117,4668,1.9,254,285,0.0,0.0,0.0,0.0,0.0,26.3,634809,62073,46785,9823,14684,2,4390.28,1.3
2020,Anchorage Municipality,AK,301010,291826,3.1,291826,7.4,24.9,8.9,48.6,66.1,6.3,8.2,9.2,2.4,7.8,8.9,59.7,79.5,9.4,17.3,92.5,32.8,30292,19.4,114332,60.6,33.6,282800,105208,2.73,36214,77454,7.9,8609,152377,4.5,19252,26726,2.5,5.7,5.3,0.0,3.1,30.2,0,2914025,4482714,16096,933301,770,1704.68,171.2
2050,Bethel Census Area,AK,17868,17013,5.0,17013,11.1,36.1,6.6,48.3,12.1,0.8,81.7,1.1,0.2,4.1,1.8,11.5,85.2,1.2,66.7,79.5,11.7,909,7.4,5920,64.2,13.0,189600,4358,3.9,18497,51689,22.8,232,3174,0.3,1079,1238,0.0,54.7,0.0,0.0,0.0,20.8,0,3454,96755,5658,4091,11,40570.0,0.4
2060,Bristol Bay Borough,AK,957,997,-4.0,997,5.2,20.1,9.7,44.3,46.1,0.0,35.2,1.0,0.3,17.3,4.3,44.1,83.4,0.6,5.2,91.7,19.4,91,10.2,965,57.3,12.7,175000,384,2.42,37024,79531,7.9,66,299,-7.4,220,250,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12785,12823,13278,2,503.84,2.0
2068,Denali Borough,AK,1921,1826,5.2,1826,4.7,18.8,8.5,45.6,86.0,1.8,3.7,3.6,0.1,4.8,3.7,82.7,82.1,7.4,10.3,88.8,28.1,198,15.2,1760,68.9,9.8,192500,716,2.26,35295,72500,11.4,103,408,0.0,155,316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11046,6120,37099,0,12751.41,0.1
2070,Dillingham Census Area,AK,4988,4847,2.9,4847,11.0,31.9,7.9,48.6,18.7,0.7,70.4,0.9,0.2,9.1,3.1,17.6,84.2,1.5,39.9,83.7,17.8,214,8.7,2422,57.8,15.2,194000,1339,3.59,21498,54150,18.1,92,1264,-1.2,790,789,0.0,58.3,0.0,0.0,0.0,9.1,0,0,42742,8612,7197,4,18568.78,0.3
2090,Fairbanks North Star Borough,AK,99357,97581,1.8,97581,7.7,24.1,8.0,45.9,77.3,5.4,7.3,3.1,0.5,6.3,7.7,71.3,73.8,5.7,10.3,93.1,29.0,11048,19.2,41684,59.2,24.9,212500,35588,2.67,32143,69223,8.4,2471,27466,2.2,5249,6481,2.0,3.8,3.4,0.0,2.3,32.5,0,0,1574267,16072,221600,54,7338.21,13.3
2100,Haines Borough,AK,2566,2508,2.3,2508,3.7,19.1,16.8,51.0,79.1,0.7,10.4,1.1,0.0,8.8,2.5,77.5,78.8,5.0,7.9,96.4,30.1,282,11.7,1639,64.2,15.0,171900,1245,2.01,31096,52866,7.8,134,635,-0.5,395,489,0.0,0.0,0.0,0.0,0.0,37.2,0,0,16185,6991,6351,6,2318.6,1.1
2105,Hoonah-Angoon Census Area,AK,2082,2149,-3.1,2150,5.2,19.4,16.5,46.5,48.8,0.6,39.5,0.7,0.1,10.3,5.1,47.2,85.9,3.0,13.7,88.4,26.9,172,9.7,1755,63.4,7.3,200500,930,2.23,28806,49545,14.9,71,216,-6.9,287,718,0.0,0.0,0.0,0.0,0.0,20.8,0,0,52012,23610,20660,8,7524.92,0.3
2110,Juneau City and Borough,AK,32406,31275,3.6,31275,5.9,22.1,10.6,48.8,69.9,1.6,11.9,6.2,1.1,9.3,6.5,65.5,81.0,6.5,9.9,95.5,36.7,2739,15.1,13207,64.5,32.2,309900,12099,2.58,37558,81490,6.2,1135,10932,-1.0,2572,3500,1.0,5.2,3.6,0.0,0.0,26.5,0,0,465334,15235,86874,204,2701.93,11.6
2122,Kenai Peninsula Borough,AK,57477,55400,3.7,55400,6.4,23.1,14.2,47.6,84.5,0.8,7.3,1.4,0.3,5.7,4.0,81.4,83.7,2.6,8.2,92.8,23.7,6137,19.1,30698,72.7,11.7,204900,21720,2.5,31256,61793,8.6,2058,14734,3.2,6160,8698,0.0,0.0,0.9,0.0,0.0,0.0,0,193745,666923,12527,131217,125,16075.33,3.4
2130,Ketchikan Gateway Borough,AK,13787,13477,2.3,13477,6.5,22.8,12.5,47.9,68.4,0.9,13.8,7.5,0.2,9.1,4.9,65.2,78.3,7.3,9.8,93.5,25.4,1421,13.7,6239,58.5,39.4,265600,5295,2.5,31589,62519,10.2,583,4722,4.5,1317,1472,0.0,2.4,3.0,0.0,0.0,16.4,0,0,268880,20488,45557,37,4858.41,2.8
2150,Kodiak Island Borough,AK,13986,13606,2.8,13592,8.0,26.0,8.6,46.2,57.2,1.5,13.0,20.7,0.9,6.7,8.7,50.8,79.4,14.2,22.7,89.6,20.0,1097,11.1,5327,56.9,29.3,224500,4501,2.97,28562,68718,11.7,478,4787,6.1,1551,1847,0.0,21.5,0.0,0.0,8.8,0.0,0,0,108173,8274,26252,12,6549.58,2.1
2164,Lake and Peninsula Borough,AK,1631,1635,-0.2,1631,9.3,28.1,9.0,47.1,25.1,1.0,63.4,0.3,0.3,9.9,3.2,23.6,88.0,1.7,15.8,86.8,15.4,79,6.4,1501,64.4,2.9,136400,508,2.83,21616,51786,21.1,51,135,7.1,298,371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23652.01,0.1
2170,Matanuska-Susitna Borough,AK,97882,88995,10.0,88995,7.2,27.3,9.6,47.5,83.8,1.3,6.4,1.4,0.4,6.7,4.7,80.3,84.0,3.4,7.0,92.4,21.3,9600,32.8,41313,76.7,11.1,218900,31123,2.89,29534,71037,9.9,2070,16807,1.7,6351,7646,0.0,4.1,1.0,0.0,0.0,25.7,0,136960,853888,10362,113679,117,24607.9,3.6
2180,Nome Census Area,AK,9817,9492,3.4,9492,11.1,34.9,7.3,47.6,17.3,0.7,74.5,1.2,0.1,6.3,2.0,16.5,83.5,1.4,28.7,84.1,17.1,600,6.7,4045,55.1,18.1,142800,2797,3.37,20271,49974,27.7,167,1910,-1.5,572,629,0.0,45.2,0.0,0.0,0.0,0.0,0,0,63167,6785,10198,10,22961.76,0.4
2185,North Slope Borough,AK,9703,9430,2.9,9430,8.6,25.8,4.8,37.5,33.9,1.5,52.1,5.8,1.6,5.1,3.9,32.1,81.1,5.3,36.0,86.0,14.5,604,8.9,2586,48.3,26.4,154600,1990,3.48,46457,80761,10.3,155,3414,18.3,255,263,0.0,11.4,0.0,0.0,0.0,11.8,0,135221,70105,10574,56347,15,88695.41,0.1
2188,Northwest Arctic Borough,AK,7717,7523,2.6,7523,11.5,36.1,6.9,45.8,13.1,1.0,78.8,0.9,0.2,6.0,2.1,12.1,83.1,1.2,33.9,78.7,11.0,367,7.6,2704,56.0,17.5,131000,1828,4.0,21461,61607,22.0,72,1591,-4.3,219,189,0.0,51.9,0.0,0.0,0.0,39.7,0,0,41576,5599,0,20,35572.58,0.2
2195,Petersburg Borough,AK,3160,3207,-1.5,3815,6.7,22.3,13.3,48.2,77.9,1.6,9.8,3.1,0.3,7.3,5.6,73.6,86.4,4.6,9.7,95.7,25.7,345,7.7,1646,69.2,14.5,215100,1643,2.2,34183,63934,13.5,167,1079,-4.1,755,1395,0.0,0.0,0.0,0.0,0.0,22.2,128982,20426,68451,17606,8300,9,3281.98,1.2
2198,Prince of Wales-Hyder Census Area,AK,6396,6172,3.6,5559,6.5,24.1,11.4,45.3,47.2,0.4,42.4,0.7,0.4,9.0,3.3,45.5,82.2,1.4,4.8,91.0,15.7,492,14.6,3319,70.7,10.5,162500,2240,2.49,24581,46071,15.1,134,894,-7.8,540,905,0.0,15.8,0.0,0.0,0.0,9.1,0,0,41561,7514,10917,4,3922.87,1.4
2220,Sitka City and Borough,AK,8900,8881,0.2,8881,6.1,22.2,13.2,48.7,67.0,1.1,15.9,6.6,0.3,9.1,6.0,63.6,84.0,7.7,13.3,91.2,34.1,757,12.3,4122,56.2,27.2,323200,3554,2.42,32521,69405,10.0,382,2867,-0.1,1275,1938,0.0,12.8,0.0,0.0,0.0,16.3,0,0,94916,10875,27072,17,2870.34,3.1
2230,Skagway Municipality,AK,1036,968,7.0,968,5.2,13.1,10.6,47.6,89.9,0.3,5.0,0.7,0.2,4.0,4.3,86.2,83.0,8.9,12.2,95.2,24.3,47,4.4,662,59.2,27.6,305600,412,2.23,37139,71667,5.5,109,337,10.5,127,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,452.33,2.1
2240,Southeast Fairbanks Census Area,AK,6931,7029,-1.4,7029,7.7,25.6,12.0,44.4,80.0,1.5,11.6,1.3,0.5,5.2,4.9,76.2,76.9,9.1,23.4,93.1,23.1,973,12.2,3890,66.5,16.9,175000,2326,2.84,29437,56801,13.3,172,1265,-0.7,542,567,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47342,6906,22181,0,24768.81,0.3
2261,Valdez-Cordova Census Area,AK,9488,9636,-1.5,9636,7.1,24.5,10.1,47.3,74.0,0.9,13.5,4.0,0.7,6.9,4.7,70.7,80.5,4.6,8.9,91.0,23.9,895,12.2,6089,74.5,18.1,177700,3424,2.73,32579,74878,8.3,461,2786,-2.2,1258,1574,0.0,8.1,2.0,0.0,0.0,18.9,543389,81239,79692,8422,23148,3,34239.88,0.3
2270,Wade Hampton Census Area,AK,8010,7459,7.4,7459,13.7,42.0,5.2,47.5,5.2,0.2,91.7,0.3,0.0,2.6,1.1,4.9,89.5,0.6,50.0,76.6,5.4,351,6.0,2183,71.1,3.4,109300,1744,4.39,11210,40176,31.4,71,575,-18.3,474,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39514,5211,0,0,17081.43,0.4
2275,Wrangell City and Borough,AK,2364,2365,0.0,2369,4.8,20.3,17.9,48.2,70.6,0.4,16.9,1.9,0.0,10.3,2.2,69.2,86.4,2.8,6.0,89.0,16.7,364,9.5,1422,71.4,17.2,157400,1149,2.01,28474,45841,9.5,86,524,-3.9,356,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,2541.48,0.9
2282,Yakutat City and Borough,AK,635,662,-4.1,662,5.7,19.2,12.8,44.6,39.8,2.5,36.1,4.6,1.7,15.3,3.3,37.2,81.8,5.9,19.6,93.2,22.7,58,5.4,450,49.6,13.8,147500,254,2.15,34317,72500,5.9,30,147,-2.6,110,158,0.0,0.0,0.0,0.0,0.0,25.3,0,9957,0,0,3757,3,7649.46,0.1
2290,Yukon-Koyukuk Census Area,AK,5547,5588,-0.7,5588,8.3,27.8,13.3,46.3,23.2,0.6,70.7,0.3,0.1,5.0,2.0,22.0,85.9,1.1,17.3,80.3,9.3,419,8.3,4024,70.4,2.1,106500,2056,2.72,19729,34710,24.2,99,434,-4.8,337,426,0.0,56.6,0.0,0.0,0.0,33.8,0,0,41553,7151,5429,0,145504.79,0.0
4000,Arizona,,6731484,6392310,5.3,6392017,6.4,24.1,15.9,50.3,83.7,4.7,5.3,3.3,0.3,2.7,30.5,56.2,80.4,13.4,26.8,85.7,26.9,522382,24.6,2909218,64.4,20.7,165100,2370289,2.67,25358,49774,17.9,132762,2173205,1.8,420233,491529,2.0,1.9,3.3,0.0,10.7,28.1,57977827,57573459,86758801,13637,13268514,26997,113594.08,56.3
4001,Apache County,AZ,71828,71518,0.4,71518,7.6,29.3,13.5,50.6,23.4,0.9,73.5,0.4,0.1,1.8,6.4,19.0,91.7,1.7,57.0,74.5,10.4,4109,30.0,32651,76.5,5.8,83100,19055,3.7,12709,31476,36.2,463,6796,-2.4,2644,3732,0.0,31.0,0.0,0.0,6.2,0.0,0,18138,276872,3997,47781,38,11197.52,6.4
4003,Cochise County,AZ,127448,131357,-3.0,131346,6.5,22.4,19.9,49.2,87.9,4.7,1.7,2.2,0.4,3.1,34.6,56.1,80.9,11.6,27.4,85.8,22.5,18795,18.9,60504,68.8,13.3,146200,49174,2.47,23608,45755,17.1,2245,26387,-3.1,6369,8740,2.5,0.7,2.3,0.0,15.5,33.0,181316,102250,1313671,10284,171397,261,6165.69,21.3
4005,Coconino County,AZ,137682,134437,2.4,134421,6.1,21.8,11.1,50.6,66.4,1.6,27.3,1.8,0.2,2.8,13.9,54.9,79.8,5.3,23.5,87.6,31.1,8084,18.7,64217,59.5,19.1,220400,46198,2.74,23382,49555,23.0,3518,44834,0.9,8342,11407,0.0,7.6,2.1,0.0,5.6,31.1,1526810,475616,1691664,13273,717689,560,18618.89,7.2
4007,Gila County,AZ,53119,53597,-0.9,53597,5.7,20.4,26.6,50.4,80.2,0.9,16.5,0.8,0.1,1.6,18.8,63.2,88.3,3.4,14.4,84.3,16.1,6166,20.8,33099,75.8,5.2,134000,20601,2.54,20792,39954,21.6,1013,10780,-5.5,3387,5250,0.0,4.3,0.0,0.0,0.0,28.7,0,0,550763,10545,106693,101,4757.93,11.3
4009,Graham County,AZ,37957,37220,2.0,37220,7.7,28.3,12.3,46.5,81.1,2.1,14.0,0.7,0.2,1.8,32.1,51.4,83.7,5.0,20.1,84.4,12.3,2695,22.2,13238,74.3,9.8,122200,11031,3.01,17168,44943,22.3,487,6499,2.4,1314,1603,0.0,0.0,0.0,0.0,0.0,0.0,0,67967,389416,11211,34671,87,4622.6,8.1
4011,Greenlee County,AZ,9346,8437,10.8,8437,6.8,28.1,11.6,47.7,91.5,1.8,3.3,0.8,0.2,2.3,46.6,47.8,83.7,4.7,24.3,84.3,11.1,820,17.5,4416,46.1,6.6,81000,3386,2.54,20516,47992,16.0,90,4834,5.8,220,538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35595,4587,4888,1,1843.13,4.6
4012,La Paz County,AZ,20231,20489,-1.3,20489,4.6,17.4,36.1,48.9,77.1,1.2,17.8,0.9,0.1,2.9,25.7,59.3,88.7,13.5,18.8,75.3,9.3,3044,12.4,16209,74.0,4.1,88800,10221,1.97,22200,35776,19.4,345,3739,-2.7,793,1241,0.0,2.7,0.0,0.0,0.0,32.0,0,65901,394370,19588,37986,26,4499.63,4.6
4013,Maricopa County,AZ,4087191,3817357,7.1,3817117,6.7,25.1,13.8,50.6,84.4,5.7,2.8,4.1,0.3,2.8,30.3,57.0,80.0,14.9,26.3,86.4,29.8,271518,25.4,1680068,62.5,25.1,176500,1411727,2.72,27256,53596,16.7,86045,1491582,2.3,275014,311765,2.4,1.2,3.9,0.0,9.2,27.3,40182099,49760315,58688328,15153,8408940,18597,9200.14,414.9
4015,Mohave County,AZ,203361,200186,1.6,200186,4.6,18.7,26.9,49.7,92.0,1.3,2.9,1.2,0.2,2.3,15.8,78.0,79.0,6.9,10.9,83.8,11.9,26193,18.9,112313,69.4,10.2,133900,80230,2.43,20833,39200,19.4,3603,39476,0.1,10217,14568,1.1,2.6,1.6,0.0,4.6,25.9,1349965,423845,2837691,14489,274299,535,13311.08,15.0
4017,Navajo County,AZ,108101,107494,0.6,107449,7.3,28.0,15.8,49.8,51.0,1.3,44.9,0.7,0.1,2.0,11.1,42.2,86.6,2.6,36.8,80.6,14.9,7144,22.3,57408,72.0,7.7,112200,34343,3.05,16626,36927,30.3,1692,16802,-0.8,5261,6709,0.0,11.8,0.0,0.0,0.0,24.7,0,209493,1237467,11148,191458,191,9950.42,10.8
4019,Pima County,AZ,1004516,980263,2.5,980263,5.9,21.9,17.7,50.8,85.5,4.1,4.3,3.1,0.2,2.8,36.1,53.3,79.6,12.8,28.5,87.2,29.8,92409,24.0,448843,62.7,22.7,167500,384041,2.5,25269,45841,19.2,19962,305393,0.1,60686,75853,1.3,1.4,3.4,0.0,14.1,30.1,10365206,3056767,11928538,11969,2135243,3250,9187.04,106.7
4021,Pinal County,AZ,401918,375770,7.0,375770,6.0,24.4,18.0,47.8,83.2,4.9,6.8,1.9,0.4,2.8,29.2,57.9,79.8,10.1,21.9,84.7,18.0,35852,31.1,165710,74.4,5.9,120200,123733,2.87,20910,50027,15.6,3311,46431,3.4,15902,15591,3.1,1.9,0.0,0.0,12.7,27.0,2149874,450438,2033110,6718,341933,1744,5365.61,70.0
4023,Santa Cruz County,AZ,46695,47420,-1.5,47420,7.3,28.3,15.8,52.0,96.2,0.9,1.3,0.7,0.1,0.8,82.8,15.6,86.9,33.5,76.9,72.5,19.8,2223,19.8,18101,66.3,17.6,140000,15078,3.11,17664,37745,26.3,1145,10954,-0.1,4032,4599,0.6,0.0,1.6,0.0,47.1,25.0,0,0,681267,15958,67226,44,1236.92,38.3
4025,Yavapai County,AZ,218844,211015,3.7,211033,4.1,17.4,28.1,51.1,93.6,0.9,2.1,1.0,0.1,2.2,14.2,80.9,80.7,6.8,10.4,90.2,24.2,27950,22.2,112523,70.0,10.7,184100,91349,2.28,25186,42987,15.8,5548,53338,1.0,17762,23563,0.0,0.8,1.0,0.0,6.9,25.4,763989,831416,2695406,12714,456458,968,8123.5,26.0
4027,Yuma County,AZ,203247,195750,3.8,195751,7.5,26.2,17.4,48.8,91.3,2.7,2.2,1.5,0.3,2.0,61.7,32.9,82.7,25.3,51.2,71.9,14.3,15380,18.8,89918,69.6,12.3,118000,70122,2.73,18840,41595,20.2,2851,39710,-0.6,8290,10158,0.0,2.4,2.1,0.0,33.9,29.8,891604,0,2004643,10596,271852,594,5513.99,35.5
5000,Arkansas,,2966369,2915958,1.7,2915918,6.5,23.8,15.7,50.9,79.7,15.6,1.0,1.5,0.3,1.9,7.0,73.4,83.6,4.5,7.2,83.7,20.1,237311,21.3,1341033,66.7,15.7,107300,1129723,2.53,22170,40768,19.2,64772,978094,0.0,191530,238994,5.5,1.1,1.4,0.1,2.3,24.5,60735582,29659789,32974282,11602,3559795,7666,52035.48,56.0
5001,Arkansas County,AR,18594,19018,-2.2,19019,6.8,23.0,17.5,51.6,72.6,24.5,0.4,1.0,0.0,1.5,3.0,70.2,81.6,2.2,2.8,84.1,12.4,1389,15.5,9441,67.5,9.3,75500,7883,2.36,23045,39633,15.8,527,8181,-0.9,1285,1791,0.0,0.0,0.0,0.0,0.0,29.4,1702196,134593,286337,14825,15452,18,988.77,19.2
5003,Ashley County,AR,20948,21853,-4.1,21853,6.5,23.6,18.4,51.8,71.9,25.6,0.8,0.3,0.1,1.4,5.2,67.7,87.4,2.1,4.7,84.2,12.2,1370,18.5,10106,75.6,6.9,62500,8656,2.47,19761,35683,18.9,414,6845,-0.9,1078,1486,0.0,0.0,0.0,0.0,0.0,19.4,0,107302,170779,7673,15276,0,925.35,23.6
5005,Baxter County,AR,40857,41513,-1.6,41513,4.4,17.8,30.0,51.8,96.8,0.4,0.7,0.6,0.0,1.5,2.0,95.2,84.9,1.9,2.5,87.6,16.5,5725,17.1,22633,76.5,9.4,120000,18155,2.24,21334,35343,15.5,1039,12604,-0.8,3042,4635,0.0,0.0,0.6,0.0,0.0,22.8,550061,0,486791,11633,60260,8,554.28,74.9
5007,Benton County,AR,242321,221344,9.5,221339,7.2,27.0,13.0,50.5,90.0,1.9,1.9,3.4,0.4,2.3,16.2,74.9,82.4,10.9,15.5,85.8,28.7,16452,20.1,97542,68.6,15.5,147500,82150,2.74,26715,54515,12.2,5454,98642,0.5,15567,18799,0.9,1.3,2.3,0.0,5.2,23.7,0,0,2390591,11332,295747,2218,847.36,261.2
5009,Boone County,AR,37196,36903,0.8,36903,6.0,22.6,19.8,50.8,96.3,0.4,0.8,0.6,0.1,1.8,2.3,94.3,83.8,1.3,2.5,85.4,15.4,3280,19.7,16904,72.6,9.5,106400,15086,2.43,22160,38506,16.6,864,11897,-2.8,2722,3748,0.0,0.0,0.0,0.0,0.0,29.3,0,0,466894,12738,41893,12,590.23,62.5
5011,Bradley County,AR,11148,11508,-3.1,11508,6.9,23.4,18.3,51.1,68.3,27.6,1.9,0.5,0.0,1.6,14.3,56.3,89.4,6.7,10.2,76.0,10.8,765,20.1,5820,68.8,11.3,62900,4789,2.32,19386,30409,31.3,250,2621,1.5,525,640,0.0,0.0,0.0,0.0,4.2,0.0,176955,42794,71522,5978,6240,1,649.23,17.7
5013,Calhoun County,AR,5202,5368,-3.1,5368,5.0,18.1,19.8,49.2,75.7,22.0,0.5,0.2,0.0,1.6,3.9,72.3,89.1,0.0,0.3,80.5,7.4,391,24.9,2886,80.0,2.5,58300,2046,2.55,17763,30980,14.9,66,435,-2.5,191,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17859,3263,802,0,628.58,8.5
5015,Carroll County,AR,27744,27446,1.1,27446,5.5,22.1,21.1,50.7,94.5,0.8,1.3,0.9,0.6,2.0,14.6,81.1,81.0,6.8,13.6,84.6,17.3,2961,19.1,13568,73.2,9.3,120000,11019,2.47,20637,36584,18.8,698,8142,-1.8,2444,3078,0.0,0.0,0.0,0.0,0.0,19.1,0,24110,265358,9728,53966,10,630.09,43.6
5017,Chicot County,AR,11180,11800,-5.3,11800,6.7,23.2,19.2,50.8,43.5,54.6,0.5,0.5,0.0,0.9,5.6,39.2,90.1,3.3,5.0,74.2,12.6,905,21.4,5403,66.3,9.7,54700,4510,2.41,16538,26201,33.0,225,2207,-5.5,551,916,12.2,0.0,0.0,0.0,0.0,25.1,0,120552,67030,5446,6074,6,644.3,18.3
5019,Clark County,AR,22576,22995,-1.8,22995,4.9,19.2,16.1,52.1,73.4,24.0,0.6,0.7,0.0,1.4,4.4,69.6,81.2,2.6,5.2,86.2,21.4,1804,19.9,10435,63.5,17.1,86600,8341,2.41,17960,32721,24.3,498,6584,2.2,1246,1689,0.0,0.0,0.0,0.0,0.0,26.8,433867,0,247757,10461,32727,3,866.07,26.6
5021,Clay County,AR,15118,16083,-6.0,16083,4.3,20.4,21.4,51.1,97.4,0.6,0.4,0.2,0.0,1.3,1.8,95.7,87.6,0.9,1.9,76.1,9.5,1230,22.8,8037,72.6,8.8,62400,6814,2.3,18509,31502,20.2,307,2683,-6.4,814,1109,0.0,0.0,0.0,0.0,0.0,25.2,111760,116882,132637,8255,6345,3,639.47,25.2
5023,Cleburne County,AR,25634,25969,-1.3,25970,4.8,19.8,25.4,50.7,97.0,0.5,0.7,0.3,0.0,1.4,2.6,94.8,83.0,2.0,2.9,84.5,16.8,3158,24.9,15849,76.9,5.0,117900,10286,2.47,23044,40246,15.8,577,5882,-6.2,2143,3180,0.0,0.0,0.0,0.0,0.0,27.1,205550,54394,282382,11169,29180,26,553.69,46.9
5025,Cleveland County,AR,8449,8689,-2.8,8689,5.1,23.4,19.1,51.1,86.6,11.4,0.5,0.1,0.0,1.3,2.2,84.7,94.7,0.4,0.9,84.8,13.8,630,27.4,4048,77.5,3.0,78300,3346,2.56,20622,39420,17.7,81,584,1.2,404,297,0.0,0.0,0.0,0.0,0.0,0.0,0,1230,12265,1404,0,0,597.78,14.5
5027,Columbia County,AR,23933,24552,-2.5,24552,5.8,21.6,16.6,52.0,61.1,36.2,0.5,0.9,0.0,1.3,2.7,59.4,82.1,2.9,4.7,85.4,20.3,1508,16.6,11562,68.9,11.6,78900,9449,2.43,19439,35128,25.4,596,7538,-2.8,1215,1859,0.0,0.0,0.0,0.0,0.0,23.1,1164275,0,197935,8143,21775,49,766.05,32.1
5029,Conway County,AR,21083,21271,-0.9,21273,5.9,23.1,18.3,50.9,85.0,11.4,0.8,0.6,0.0,2.1,4.0,81.5,87.1,1.9,4.5,84.5,14.7,1534,22.2,9720,74.0,8.4,86100,8154,2.57,20040,35225,24.0,409,4894,-2.5,1337,1876,0.0,0.0,0.0,0.0,0.0,16.9,432551,124901,270351,13074,16218,10,552.25,38.5
5031,Craighead County,AR,102518,96443,6.3,96443,6.9,24.9,13.0,51.3,82.2,14.5,0.6,1.1,0.1,1.6,4.7,78.0,76.9,3.7,5.2,84.9,24.4,6727,17.5,43311,58.3,21.1,120700,37834,2.51,23138,41393,20.6,2476,38113,0.6,7113,8387,0.0,0.0,1.2,0.0,1.3,0.0,1830332,605938,1440936,15768,146652,671,707.21,136.4
5033,Crawford County,AR,61697,61948,-0.4,61948,6.0,25.1,15.3,50.7,91.5,1.6,2.5,1.6,0.1,2.8,6.7,85.6,85.1,4.1,6.6,82.2,14.3,5321,22.0,26458,74.3,10.4,102800,23368,2.62,19477,39479,20.2,1061,20016,-0.8,3573,4489,0.0,1.7,1.1,0.0,1.8,21.5,847991,0,452539,7666,53249,43,593.09,104.4
5035,Crittenden County,AR,49548,50902,-2.7,50902,7.7,27.9,12.1,52.6,45.9,51.8,0.4,0.7,0.0,1.2,2.3,44.1,82.3,1.7,2.9,79.1,13.9,3541,20.2,21624,56.3,21.5,99500,18309,2.72,19665,37751,26.3,824,13445,1.2,3542,3399,22.6,0.9,3.4,0.0,0.0,25.2,701251,795836,750517,14399,65142,95,609.76,83.5
5037,Cross County,AR,17227,17866,-3.6,17870,6.9,24.0,17.6,51.4,74.9,22.9,0.3,0.5,0.0,1.3,1.9,73.3,88.6,0.7,1.2,79.0,11.4,1189,23.8,7888,65.4,10.4,78400,6818,2.57,18701,38085,17.4,359,4100,1.8,1381,1589,0.0,0.0,0.0,0.0,0.0,26.3,0,174748,185706,9970,12504,18,616.38,29.0
5039,Dallas County,AR,7755,8116,-4.4,8116,5.5,22.3,20.5,51.7,56.4,41.3,0.5,0.2,0.0,1.5,2.7,54.1,88.1,2.5,3.4,82.1,10.2,444,20.2,4289,66.4,8.9,59200,3269,2.32,16838,28931,19.7,195,2305,-7.1,364,459,9.6,0.0,0.0,0.0,0.0,12.9,184521,10852,79676,9727,4648,1,667.39,12.2
5041,Desha County,AR,12264,13008,-5.7,13008,6.8,25.6,17.1,53.2,50.1,47.9,0.4,0.4,0.1,1.0,4.8,46.6,89.1,1.8,4.1,76.9,12.7,754,21.5,6306,55.9,17.3,55100,5305,2.39,19822,28680,30.1,312,3412,1.0,732,840,0.0,0.0,0.0,0.0,0.0,27.4,400820,230922,119201,8691,9790,7,768.15,16.9
