status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
246675545449582_1247680408682419,photo,4/5/2017 22:52,214,1,0,208,5,1,0,0,0
246675545449582_1246920978758362,photo,4/5/2017 6:51,374,4,0,360,7,7,0,0,0
246675545449582_1246913488759111,photo,4/5/2017 6:44,457,3,0,444,10,3,0,0,0
246675545449582_1246883542095439,photo,4/5/2017 6:01,215,0,0,205,8,2,0,0,0
246675545449582_1246498245467302,video,4/4/2017 20:19,7,5,0,7,0,0,0,0,0
246675545449582_1244826458967814,photo,4/3/2017 9:06,38,6,3,38,0,0,0,0,0
246675545449582_1242543832529410,photo,4/1/2017 9:13,168,1,0,168,0,0,0,0,0
246675545449582_1242501812533612,photo,4/1/2017 8:34,277,0,0,274,2,1,0,0,0
246675545449582_1241445855972541,photo,3/31/2017 10:29,196,1,0,190,6,0,0,0,0
246675545449582_1241037512680042,photo,3/31/2017 4:04,100,3,0,99,1,0,0,0,0
246675545449582_1240323252751468,photo,3/30/2017 10:11,85,4,0,79,4,2,0,0,0
246675545449582_1239409519509508,photo,3/29/2017 9:13,34,10,6,34,0,0,0,0,0
246675545449582_1237408416376285,photo,3/27/2017 7:30,41,9,0,39,1,1,0,0,0
246675545449582_1237407966376330,photo,3/27/2017 7:28,23,5,1,22,1,0,0,0,0
246675545449582_1236222419828218,video,3/26/2017 0:47,217,24,5,206,10,1,0,0,0
246675545449582_1235278706589256,photo,3/25/2017 1:22,161,9,2,158,3,0,0,0,0
246675545449582_1235186376598489,photo,3/24/2017 23:03,279,0,0,276,3,0,0,0,0
246675545449582_1233650100085450,photo,3/23/2017 8:13,97,9,3,95,2,0,0,0,0
246675545449582_1233223386794788,photo,3/22/2017 21:06,489,3,0,480,6,3,0,0,0
246675545449582_1232468266870300,photo,3/22/2017 4:00,245,4,0,242,3,0,0,0,0
246675545449582_1231639473619846,photo,3/21/2017 8:48,270,5,0,268,2,0,0,0,0
246675545449582_1231490300301430,photo,3/21/2017 5:14,166,11,1,165,1,0,0,0,0
246675545449582_1231328130317647,video,3/21/2017 1:20,121,18,3,110,11,0,0,0,0
246675545449582_1231287666988360,photo,3/21/2017 0:24,33,9,1,33,0,0,0,0,0
246675545449582_1231287606988366,photo,3/21/2017 0:23,72,1,0,72,0,0,0,0,0
246675545449582_1231280986989028,photo,3/21/2017 0:13,174,0,0,173,1,0,0,0,0
246675545449582_1231257093658084,photo,3/20/2017 23:19,192,0,0,186,3,3,0,0,0
246675545449582_1231242440326216,video,3/20/2017 22:50,286,61,5,250,30,5,1,0,0
246675545449582_1231206533663140,photo,3/20/2017 21:46,231,0,0,230,0,1,0,0,0
246675545449582_1231206253663168,photo,3/20/2017 21:46,138,1,0,135,2,1,0,0,0
246675545449582_1230590363724757,photo,3/20/2017 4:56,104,6,1,102,2,0,0,0,0
246675545449582_1230583823725411,photo,3/20/2017 4:43,91,10,4,90,0,1,0,0,0
246675545449582_1230346027082524,photo,3/19/2017 21:39,682,22,0,657,12,13,0,0,0
246675545449582_1229012967215830,video,3/18/2017 9:09,1379,769,69,1131,234,4,4,2,4
246675545449582_1228848210565639,photo,3/18/2017 5:10,629,16,1,610,16,2,1,0,0
246675545449582_1226281594155634,video,3/15/2017 5:51,58,4,3,58,0,0,0,0,0
246675545449582_1225558117561315,photo,3/14/2017 9:10,272,9,0,268,2,2,0,0,0
246675545449582_1225220974261696,photo,3/14/2017 0:42,213,2,2,207,6,0,0,0,0
246675545449582_1224187674365026,photo,3/13/2017 0:46,225,2,0,220,5,0,0,0,0
246675545449582_1224030577714069,photo,3/12/2017 23:45,463,48,2,450,8,4,1,0,0
246675545449582_1223199424463851,photo,3/12/2017 2:52,285,7,0,276,8,1,0,0,0
246675545449582_1223157987801328,photo,3/12/2017 1:41,526,18,0,512,12,2,0,0,0
246675545449582_1223077674476026,photo,3/11/2017 23:26,418,4,0,406,9,3,0,0,0
246675545449582_1222413617875765,photo,3/11/2017 8:04,515,10,0,505,9,0,1,0,0
246675545449582_1222412677875859,photo,3/11/2017 8:02,377,5,0,365,10,2,0,0,0
246675545449582_1222237971226663,photo,3/11/2017 3:13,1186,37,1,1161,19,6,0,0,0
246675545449582_1221151348001992,video,3/9/2017 22:56,591,560,49,498,84,3,4,1,1
246675545449582_1216734251777035,photo,3/5/2017 10:03,424,8,1,411,13,0,0,0,0
246675545449582_1215880921862368,photo,3/4/2017 12:13,119,16,0,105,0,0,0,8,6
246675545449582_1215763855207408,photo,3/4/2017 9:33,67,9,0,66,1,0,0,0,0
246675545449582_1215755788541548,photo,3/4/2017 9:22,439,10,3,424,15,0,0,0,0
246675545449582_1215755648541562,status,3/4/2017 9:22,1043,117,24,984,58,1,0,0,0
246675545449582_1215751681875292,photo,3/4/2017 9:17,690,10,0,667,21,2,0,0,0
246675545449582_1213633825420411,status,3/2/2017 0:52,84,7,1,84,0,0,0,0,0
246675545449582_1212815102168950,photo,3/1/2017 1:27,491,16,0,478,11,2,0,0,0
246675545449582_1211991745584619,photo,2/28/2017 2:45,63,1,0,61,0,2,0,0,0
246675545449582_1211406398976487,link,2/27/2017 10:53,46,3,1,46,0,0,0,0,0
246675545449582_1208615195922274,photo,2/24/2017 9:12,320,17,0,309,9,1,1,0,0
246675545449582_1206677249449402,video,2/22/2017 2:51,51,8,6,51,0,0,0,0,0
246675545449582_1204775666306227,photo,2/20/2017 1:13,85,9,2,83,2,0,0,0,0
246675545449582_1204766949640432,photo,2/20/2017 1:02,99,13,0,98,1,0,0,0,0
246675545449582_1202681639848963,photo,2/17/2017 22:28,213,13,1,212,1,0,0,0,0
246675545449582_1200635193386941,photo,2/16/2017 5:37,156,12,0,154,2,0,0,0,0
246675545449582_1199699436813850,video,2/15/2017 9:11,204,128,4,184,17,0,2,1,0
246675545449582_1199487093501751,photo,2/15/2017 3:08,246,8,0,241,3,2,0,0,0
246675545449582_1198739810243146,photo,2/14/2017 7:41,225,2,0,219,6,0,0,0,0
246675545449582_1198573446926449,video,2/14/2017 4:01,256,427,30,191,62,1,2,0,0
246675545449582_1198444310272696,photo,2/14/2017 0:17,146,1,0,142,2,2,0,0,0
246675545449582_1197655157018278,photo,2/13/2017 1:54,212,0,1,206,5,0,1,0,0
246675545449582_1196791003771360,photo,2/12/2017 1:05,229,3,0,225,4,0,0,0,0
246675545449582_1196036140513513,photo,2/11/2017 4:26,66,2,0,64,1,1,0,0,0
246675545449582_1196034470513680,photo,2/11/2017 4:22,158,0,0,157,1,0,0,0,0
246675545449582_1195868550530272,photo,2/10/2017 23:58,301,7,0,288,6,6,0,1,0
246675545449582_1195835127200281,video,2/10/2017 22:58,88,1,0,87,1,0,0,0,0
246675545449582_1195826603867800,video,2/10/2017 22:43,148,54,2,126,18,4,0,0,0
246675545449582_1194979570619170,photo,2/9/2017 23:35,398,11,0,390,4,4,0,0,0
246675545449582_1194152324035228,photo,2/9/2017 3:00,89,4,0,86,3,0,0,0,0
246675545449582_1194152114035249,photo,2/9/2017 3:00,151,0,0,146,3,2,0,0,0
246675545449582_1193948517388942,photo,2/8/2017 21:30,155,5,0,152,2,0,1,0,0
246675545449582_1193370614113399,video,2/8/2017 7:20,109,13,0,104,5,0,0,0,0
246675545449582_1193100794140381,video,2/7/2017 23:56,117,16,0,104,11,2,0,0,0
246675545449582_1193098504140610,video,2/7/2017 23:54,112,7,0,101,11,0,0,0,0
246675545449582_1193082417475552,photo,2/7/2017 23:26,132,3,0,123,5,4,0,0,0
246675545449582_1193081934142267,photo,2/7/2017 23:25,149,3,0,142,5,2,0,0,0
246675545449582_1192627357521058,photo,2/7/2017 12:37,274,9,0,260,11,2,1,0,0
246675545449582_1192593007524493,video,2/7/2017 11:54,195,95,5,162,30,0,3,0,0
246675545449582_1192139650903162,video,2/7/2017 1:35,138,25,2,125,11,2,0,0,0
246675545449582_1191470297636764,video,2/6/2017 9:52,627,266,8,519,105,2,0,1,0
246675545449582_1187218114728649,photo,2/2/2017 5:18,289,23,0,279,7,3,0,0,0
246675545449582_1186387618145032,photo,2/1/2017 6:25,209,10,0,204,4,1,0,0,0
246675545449582_1186230391494088,video,2/1/2017 1:49,162,75,6,145,16,0,1,0,0
246675545449582_1185479421569185,photo,1/31/2017 5:46,265,11,0,259,6,0,0,0,0
246675545449582_1184777364972724,photo,1/30/2017 8:20,301,10,0,294,6,1,0,0,0
246675545449582_1183760258407768,photo,1/29/2017 1:43,213,5,0,209,4,0,0,0,0
246675545449582_1183759621741165,photo,1/29/2017 1:41,210,3,0,206,4,0,0,0,0
246675545449582_1182845348499259,photo,1/27/2017 21:41,408,11,0,393,9,6,0,0,0
246675545449582_1175029279280866,photo,1/20/2017 8:15,223,6,0,215,7,1,0,0,0
246675545449582_1174777059306088,photo,1/20/2017 0:05,359,4,0,353,5,1,0,0,0
246675545449582_1174655055984955,photo,1/19/2017 20:31,535,2,0,485,27,0,0,23,0
246675545449582_1173110559472738,photo,1/18/2017 5:09,362,10,0,354,8,0,0,0,0
246675545449582_1171413546309106,video,1/16/2017 8:09,266,165,10,215,42,3,4,2,0
246675545449582_1170579266392534,photo,1/15/2017 9:45,156,2,0,151,5,0,0,0,0
246675545449582_1170378916412569,video,1/15/2017 4:01,110,21,0,102,6,1,1,0,0
246675545449582_1170184399765354,video,1/14/2017 22:34,446,6148,120,352,80,7,5,0,2
246675545449582_1170144596436001,status,1/14/2017 21:23,102,1,0,102,0,0,0,0,0
246675545449582_1169554633161664,photo,1/14/2017 6:34,161,6,0,158,3,0,0,0,0
246675545449582_1169527336497727,photo,1/14/2017 5:44,279,8,0,273,6,0,0,0,0
246675545449582_1168502879933506,photo,1/13/2017 4:16,288,6,0,281,5,2,0,0,0
246675545449582_1167223483394779,photo,1/11/2017 23:58,230,8,0,221,8,1,0,0,0
246675545449582_1166277320156062,photo,1/11/2017 0:23,271,12,0,262,6,3,0,0,0
246675545449582_1166276610156133,photo,1/11/2017 0:21,113,2,1,107,3,2,0,1,0
246675545449582_1165505946899866,video,1/10/2017 1:40,256,103,16,205,47,1,2,0,1
246675545449582_1164079123709215,photo,1/8/2017 9:15,306,4,0,301,3,2,0,0,0
246675545449582_1164073297043131,photo,1/8/2017 9:03,566,10,0,548,4,14,0,0,0
246675545449582_1164009767049484,photo,1/8/2017 7:44,186,1,1,184,0,2,0,0,0
246675545449582_1164006150383179,video,1/8/2017 7:40,135,9,2,118,10,4,2,1,0
246675545449582_1163966020387192,video,1/8/2017 6:30,174,195,3,146,18,5,4,1,0
246675545449582_1163738290409965,video,1/7/2017 23:09,171,84,4,159,10,2,0,0,0
246675545449582_1163132137137247,photo,1/7/2017 5:04,373,8,0,365,5,3,0,0,0
246675545449582_1163021547148306,photo,1/7/2017 1:52,403,5,0,392,8,3,0,0,0
246675545449582_1162290423888085,photo,1/6/2017 5:10,139,14,0,138,1,0,0,0,0
246675545449582_1162103183906809,photo,1/6/2017 4:29,148,16,5,146,1,1,0,0,0
246675545449582_1159787837471677,photo,1/3/2017 3:55,270,8,0,265,4,1,0,0,0
246675545449582_1159578674159260,photo,1/2/2017 21:13,343,8,0,334,7,1,1,0,0
246675545449582_1159059407544520,photo,1/2/2017 8:25,254,5,0,252,2,0,0,0,0
246675545449582_1157109567739504,photo,12/31/2016 5:13,304,9,6,298,5,1,0,0,0
246675545449582_1156436197806841,photo,12/30/2016 9:37,437,6,0,433,4,0,0,0,0
246675545449582_1155481771235617,photo,12/29/2016 6:26,412,4,2,399,13,0,0,0,0
246675545449582_1153511178099343,photo,12/26/2016 22:07,183,11,0,175,6,2,0,0,0
246675545449582_1153045071479287,photo,12/26/2016 8:50,353,8,2,342,9,1,1,0,0
246675545449582_1152934644823663,photo,12/26/2016 5:17,144,14,1,142,2,0,0,0,0
246675545449582_1152913828159078,photo,12/26/2016 4:28,905,10,5,876,21,8,0,0,0
246675545449582_1152110821572712,video,12/25/2016 6:17,151,19,2,129,18,2,1,1,0
246675545449582_1151900288260432,photo,12/25/2016 0:26,276,4,0,264,8,3,1,0,0
246675545449582_1151226804994447,photo,12/24/2016 7:59,227,3,4,218,8,1,0,0,0
246675545449582_1150847395032388,video,12/24/2016 0:15,340,1201,47,276,55,1,6,1,1
246675545449582_1150804555036672,photo,12/23/2016 23:17,478,12,0,463,11,4,0,0,0
246675545449582_1150189498431511,photo,12/23/2016 9:10,189,22,2,185,3,1,0,0,0
246675545449582_1149785171805277,photo,12/22/2016 23:15,211,7,0,207,4,0,0,0,0
246675545449582_1148908718559589,photo,12/22/2016 2:06,296,2,0,293,3,0,0,0,0
246675545449582_1148872305229897,video,12/22/2016 1:07,113,15,1,100,9,1,1,2,0
246675545449582_1148811685235959,photo,12/21/2016 23:08,113,2,0,109,4,0,0,0,0
246675545449582_1148804495236678,video,12/21/2016 22:53,133,19,2,115,13,4,1,0,0
246675545449582_1148778498572611,photo,12/21/2016 22:27,223,3,0,213,5,5,0,0,0
246675545449582_1148294565287671,photo,12/21/2016 10:13,322,8,1,311,8,3,0,0,0
246675545449582_1148113975305730,photo,12/21/2016 5:59,235,3,0,230,4,0,1,0,0
246675545449582_1148100295307098,photo,12/21/2016 5:45,163,1,0,160,3,0,0,0,0
246675545449582_1148092638641197,photo,12/21/2016 5:36,373,4,3,367,5,1,0,0,0
246675545449582_1148031001980694,video,12/21/2016 4:24,249,147,8,193,50,2,4,0,0
246675545449582_1148003018650159,photo,12/21/2016 3:42,129,2,0,123,5,1,0,0,0
246675545449582_1147904175326710,photo,12/21/2016 0:58,245,7,0,234,6,4,0,1,0
246675545449582_1147875258662935,photo,12/21/2016 0:10,272,9,0,264,6,2,0,0,0
246675545449582_1147854628664998,video,12/20/2016 23:43,239,127,7,189,47,0,3,0,0
246675545449582_1147205385396589,photo,12/20/2016 8:47,135,9,1,131,3,1,0,0,0
246675545449582_1147185192065275,photo,12/20/2016 8:20,333,44,0,325,6,2,0,0,0
246675545449582_1147006065416521,photo,12/20/2016 3:45,96,3,0,94,2,0,0,0,0
246675545449582_1146994878750973,photo,12/20/2016 3:25,210,7,0,203,7,0,0,0,0
246675545449582_1146940198756441,video,12/20/2016 1:42,154,72,6,124,24,3,2,1,0
246675545449582_1146916275425500,photo,12/20/2016 0:57,192,8,0,189,3,0,0,0,0
246675545449582_1146771785439949,photo,12/19/2016 20:32,152,2,0,151,1,0,0,0,0
246675545449582_1146305782153216,photo,12/19/2016 8:33,222,3,0,216,6,0,0,0,0
246675545449582_1146248778825583,photo,12/19/2016 7:09,227,1,0,223,2,2,0,0,0
246675545449582_1145729508877510,photo,12/18/2016 21:12,542,21,1,521,11,9,1,0,0
246675545449582_1144522998998161,video,12/18/2016 1:44,279,274,15,233,42,4,0,0,0
246675545449582_1144499455667182,photo,12/18/2016 1:19,263,8,0,258,3,0,1,1,0
246675545449582_1140401796076948,video,12/15/2016 2:19,358,5498,94,294,57,1,5,1,0
246675545449582_1140232509427210,video,12/15/2016 0:00,65,4,1,65,0,0,0,0,0
246675545449582_1136992979751163,photo,12/12/2016 10:43,190,11,1,182,5,3,0,0,0
246675545449582_1135961669854294,photo,12/11/2016 11:14,320,4,1,309,10,1,0,0,0
246675545449582_1134445683339226,photo,12/10/2016 2:19,266,8,0,254,9,3,0,0,0
246675545449582_1134207113363083,video,12/9/2016 21:48,452,19013,161,353,92,2,3,2,0
246675545449582_1133575740092887,status,12/9/2016 10:44,123,23,0,114,0,0,3,6,0
246675545449582_1133476640102797,video,12/9/2016 9:29,543,4661,178,397,136,2,6,1,1
246675545449582_1133027370147724,photo,12/8/2016 23:57,278,8,0,267,9,2,0,0,0
246675545449582_1132905676826560,video,12/8/2016 21:11,445,432,27,315,124,2,3,0,1
246675545449582_1132169446900183,photo,12/8/2016 6:58,196,7,8,190,2,4,0,0,0
246675545449582_1132036880246773,video,12/8/2016 4:21,607,383,52,446,159,1,0,0,1
246675545449582_1131998556917272,photo,12/8/2016 3:22,180,4,0,166,12,2,0,0,0
246675545449582_1131974173586377,photo,12/8/2016 2:38,236,8,0,228,8,0,0,0,0
246675545449582_1131215043662290,status,12/7/2016 9:30,93,2,1,90,3,0,0,0,0
246675545449582_1130951013688693,video,12/7/2016 5:01,48,6,0,47,1,0,0,0,0
246675545449582_1130936990356762,video,12/7/2016 4:39,245,169,37,205,33,5,2,0,0
246675545449582_1127930780657383,status,12/5/2016 0:56,225,12,29,222,2,1,0,0,0
246675545449582_1127110904072704,photo,12/4/2016 9:58,133,4,2,128,5,0,0,0,0
246675545449582_1127110410739420,photo,12/4/2016 9:58,170,11,2,159,11,0,0,0,0
246675545449582_1123561147761013,photo,12/2/2016 1:12,304,13,0,294,9,1,0,0,0
246675545449582_1123559867761141,photo,12/2/2016 1:10,150,5,0,148,1,1,0,0,0
246675545449582_1122787121171749,photo,12/1/2016 12:35,387,8,0,375,9,3,0,0,0
246675545449582_1121060898011038,video,11/30/2016 8:46,564,20990,154,473,82,3,3,3,0
246675545449582_1117028825080912,photo,11/27/2016 6:06,261,36,1,256,5,0,0,0,0
246675545449582_1115512555232539,photo,11/26/2016 4:51,477,12,0,468,6,3,0,0,0
246675545449582_1110381239079004,photo,11/22/2016 0:03,154,19,7,153,1,0,0,0,0
246675545449582_1108612865922508,photo,11/20/2016 7:05,130,13,2,124,3,2,1,0,0
246675545449582_1106131959503932,photo,11/17/2016 20:56,307,0,0,294,12,0,1,0,0
246675545449582_1103306073119854,photo,11/15/2016 4:07,113,12,5,111,2,0,0,0,0
246675545449582_1102277329889395,photo,11/13/2016 23:43,77,4,2,77,0,0,0,0,0
246675545449582_1101125083337953,video,11/13/2016 1:35,38,4,0,37,0,0,1,0,0
246675545449582_1099887506795044,photo,11/12/2016 1:15,209,9,0,206,2,0,1,0,0
246675545449582_1094491660667962,photo,11/7/2016 0:51,99,0,3,98,1,0,0,0,0
246675545449582_1094485160668612,video,11/7/2016 0:35,119,8,2,113,5,1,0,0,0
246675545449582_1085847048199090,photo,10/29/2016 23:56,182,2,21,180,2,0,0,0,0
246675545449582_1083923348391460,photo,10/27/2016 20:26,155,1,4,148,4,0,0,3,0
246675545449582_1083918448391950,video,10/27/2016 20:14,86,0,0,76,4,0,0,6,0
246675545449582_1083917665058695,video,10/27/2016 20:12,124,0,0,114,4,0,0,6,0
246675545449582_1082633148520480,video,10/26/2016 10:48,221,1,0,211,0,8,0,2,0
246675545449582_1082251121892016,photo,10/26/2016 0:00,52,0,0,52,0,0,0,0,0
246675545449582_1082248058558989,video,10/25/2016 23:51,38,7,1,38,0,0,0,0,0
246675545449582_1082247548559040,photo,10/25/2016 23:50,2,0,37,2,0,0,0,0,0
246675545449582_1081853581931770,photo,10/25/2016 11:23,347,0,1,335,12,0,0,0,0
246675545449582_1081800408603754,photo,10/25/2016 9:55,99,0,30,97,2,0,0,0,0
246675545449582_1081602005290261,photo,10/25/2016 4:56,210,0,6,202,4,0,0,4,0
246675545449582_1081526181964510,photo,10/25/2016 2:51,178,0,0,171,7,0,0,0,0
246675545449582_1081469945303467,photo,10/25/2016 1:23,149,0,1,143,5,1,0,0,0
246675545449582_1080427132074415,photo,10/23/2016 20:41,77,0,1,73,0,0,0,4,0
246675545449582_1080424785407983,link,10/23/2016 20:39,169,0,57,166,2,0,1,0,0
246675545449582_1080032308780564,link,10/23/2016 9:51,237,0,0,229,2,6,0,0,0
246675545449582_1080023865448075,photo,10/23/2016 9:36,86,0,3,85,1,0,0,0,0
246675545449582_1080019492115179,photo,10/23/2016 9:32,120,0,2,119,1,0,0,0,0
246675545449582_1080018492115279,photo,10/23/2016 9:30,234,0,0,224,6,0,0,4,0
246675545449582_1079829918800803,photo,10/23/2016 4:23,280,0,1,277,3,0,0,0,0
246675545449582_1078953072221821,photo,10/22/2016 4:29,319,5,0,308,5,0,0,6,0
246675545449582_1078874958896299,video,10/22/2016 2:12,171,0,0,162,3,0,0,6,0
246675545449582_1078833298900465,photo,10/22/2016 1:34,251,5,0,249,0,0,0,2,0
246675545449582_1078275115622950,video,10/21/2016 10:59,135,0,0,128,4,1,0,2,0
246675545449582_1077385399045255,photo,10/20/2016 10:10,1,0,37,1,0,0,0,0,0
246675545449582_1077383585712103,photo,10/20/2016 10:07,1,0,1,1,0,0,0,0,0
246675545449582_1077325272384601,photo,10/20/2016 8:26,264,2,0,261,3,0,0,0,0
246675545449582_1077201065730355,photo,10/20/2016 5:10,218,2,5,214,0,0,0,4,0
246675545449582_1077094905740971,photo,10/20/2016 2:07,52,0,4,52,0,0,0,0,0
246675545449582_1077067919077003,video,10/20/2016 1:15,41,0,3,39,1,0,0,1,0
246675545449582_1077056299078165,photo,10/20/2016 0:56,67,0,1,66,1,0,0,0,0
246675545449582_1076957332421395,photo,10/19/2016 22:23,266,9,1,237,1,0,0,28,0
246675545449582_1076888609094934,photo,10/19/2016 20:12,165,0,0,156,5,0,0,4,0
246675545449582_1076634159120379,video,10/19/2016 12:54,70,0,0,66,0,0,0,4,0
246675545449582_1076345245815937,photo,10/19/2016 6:03,247,1,0,239,8,0,0,0,0
246675545449582_1076338039149991,photo,10/19/2016 5:48,379,0,0,373,3,0,0,3,0
246675545449582_1076173079166487,photo,10/19/2016 0:28,305,1,0,284,8,0,0,13,0
246675545449582_1076155455834916,photo,10/18/2016 23:49,26,0,0,23,0,3,0,0,0
246675545449582_1076155252501603,photo,10/18/2016 23:48,28,0,0,27,1,0,0,0,0
246675545449582_1076122922504836,photo,10/18/2016 22:51,37,0,0,35,2,0,0,0,0
246675545449582_1076108042506324,photo,10/18/2016 22:12,46,0,0,46,0,0,0,0,0
246675545449582_1075572685893193,photo,10/18/2016 8:42,164,2,13,150,8,0,1,5,0
246675545449582_1075429129240882,photo,10/18/2016 5:50,282,0,0,278,4,0,0,0,0
246675545449582_1075237065926755,status,10/18/2016 0:10,61,5,0,54,0,0,0,7,0
246675545449582_1075235712593557,photo,10/18/2016 0:07,68,3,0,68,0,0,0,0,0
246675545449582_1075112622605866,photo,10/17/2016 20:12,73,1,17,66,4,0,0,3,0
246675545449582_1075110259272769,photo,10/17/2016 20:08,641,0,0,628,11,2,0,0,0
246675545449582_1074708499312945,photo,10/17/2016 10:10,122,0,0,115,7,0,0,0,0
246675545449582_1074394839344311,photo,10/17/2016 2:31,654,1,50,617,32,0,0,5,0
246675545449582_1074303239353471,photo,10/16/2016 23:29,245,2,0,239,3,0,0,3,0
246675545449582_1074241259359669,photo,10/16/2016 21:45,173,0,0,173,0,0,0,0,0
246675545449582_1074163336034128,photo,10/16/2016 19:31,64,0,1,64,0,0,0,0,0
246675545449582_1073903956060066,photo,10/16/2016 12:17,495,9,227,443,42,0,0,10,0
246675545449582_1073569299426865,photo,10/16/2016 5:13,144,0,0,137,2,0,0,5,0
246675545449582_1073422289441566,photo,10/16/2016 0:48,476,3,212,452,16,0,0,8,0
246675545449582_1073300169453778,photo,10/15/2016 21:21,4,0,41,4,0,0,0,0,0
246675545449582_1072987746151687,photo,10/15/2016 12:21,48,0,1,43,1,0,0,4,0
246675545449582_1072885942828534,status,10/15/2016 10:03,77,1,38,76,1,0,0,0,0
246675545449582_1072357409548054,photo,10/14/2016 21:42,199,0,5,179,1,0,0,19,0
246675545449582_1071980006252461,status,10/14/2016 11:26,43,0,1,42,1,0,0,0,0
246675545449582_1071923709591424,photo,10/14/2016 10:16,30,0,0,30,0,0,0,0,0
246675545449582_1071564252960703,photo,10/14/2016 4:56,190,1,0,168,5,0,0,17,0
246675545449582_1071413999642395,photo,10/14/2016 1:39,96,0,5,90,0,0,0,6,0
246675545449582_1071357919648003,photo,10/14/2016 0:27,295,3,10,243,1,0,0,51,0
246675545449582_1071143006336161,photo,10/13/2016 19:49,102,0,1,87,2,0,0,13,0
